EstType,Parameter,Estimate,StdErr,tValue,Probt,DF,ess
SUREstim,bbark,2.2569171748881,0.03039181397683,74.2606932448382,2.4515278344443E-45,41.4444444444444,Grey Birch
SUREstim,abranche,0.00882621640524,0.00265714796429,3.32168796162509,0.00188839937344,41.4444444444444,Grey Birch
SUREstim,bbranche,2.56891620561385,0.11875262772693,21.6324998847258,4.8442072617465E-24,41.4444444444444,Grey Birch
SUREstim,afoliage,0.00993873188499,0.00196771714955,5.05089457966495,9.520710279537E-6,41.4444444444444,Grey Birch
SUREstim,bfoliage,1.89845257688731,0.08195076397775,23.1657703325711,3.5976158039336E-25,41.4444444444444,Grey Birch
SUREstim,awood,0.21161612151071,0.05469563441351,3.8689764508594,0.00023327218948,74.4444444444444,Hickory
SUREstim,bwood,2.20125220881895,0.07759678000779,28.3678292913408,1.6722034742053E-41,74.4444444444444,Hickory
SUREstim,abark,0.03649494625921,0.00460789547151,7.92008987286897,1.8340842117717E-11,74.4444444444444,Hickory
SUREstim,bbark,2.113324960182,0.03966143420965,53.2841285822003,8.9366945947908E-61,74.4444444444444,Hickory
SUREstim,abranche,0.00865813725974,0.0025042043024,3.45744045381222,0.00090743180382,74.4444444444444,Hickory
SUREstim,bbranche,2.89265539673984,0.08919171853539,32.4318831864638,1.7271939950417E-45,74.4444444444444,Hickory
SUREstim,afoliage,0.01727119693851,0.00297442992064,5.80655702077112,1.4910921416832E-7,74.4444444444444,Hickory
SUREstim,bfoliage,1.98303233882305,0.05168349885602,38.3687711303566,1.3656912564781E-50,74.4444444444444,Hickory
SUREstim,awood,0.19293977844039,0.04313688526722,4.47273318982467,0.00076201697434,12.4444444444444,Hop-Hornbeam
SUREstim,bwood,1.96718770318065,0.08333900466327,23.6046460013404,1.9992448650143E-11,12.4444444444444,Hop-Hornbeam
SUREstim,abark,0.0670916935057,0.02009637348553,3.33849754305158,0.00590449540969,12.4444444444444,Hop-Hornbeam
SUREstim,bbark,1.59108399489315,0.13171336534095,12.0798978203502,4.4910996630629E-8,12.4444444444444,Hop-Hornbeam
SUREstim,abranche,0.02777031779889,0.01099974893774,2.52463196715391,0.02668124045942,12.4444444444444,Hop-Hornbeam
SUREstim,bbranche,2.13361416953222,0.14168198555888,15.0591775031658,3.7152906198871E-9,12.4444444444444,Hop-Hornbeam
SUREstim,afoliage,0.02932813353031,0.00805417298909,3.64135878010522,0.0033796335903,12.4444444444444,Hop-Hornbeam
SUREstim,bfoliage,1.95019821491551,0.10184310246712,19.1490456169576,2.3158298083376E-10,12.4444444444444,Hop-Hornbeam
SUREstim,awood,0.08037827794171,0.00419518806926,19.159636377345,5.4051269934671E-57,362.444444444444,Jack Pine
SUREstim,bwood,2.40409067428134,0.01682907287664,142.853423471536,0,362.444444444444,Jack Pine
SUREstim,abark,0.01838365482919,0.00090229162832,20.374404740201,5.0779056499422E-62,362.444444444444,Jack Pine
SUREstim,bbark,2.07030588781678,0.01645414684657,125.822742869686,7.3015445291838E-301,362.444444444444,Jack Pine
SUREstim,abranche,0.00787893966646,0.00114831117,6.86132807227857,2.9677077214821E-11,362.444444444444,Jack Pine
SUREstim,bbranche,2.41553365095587,0.04860804433323,49.6941130648277,9.181896151635E-164,362.444444444444,Jack Pine
SUREstim,afoliage,0.03889415628958,0.00285641403802,13.6164280709368,2.2240310298265E-34,362.444444444444,Jack Pine
SUREstim,bfoliage,1.72900088194442,0.02507949495496,68.9408173908202,2.9230819180635E-210,362.444444444444,Jack Pine
SUREstim,awood,0.09588226200402,0.0144295551076,6.64485226945655,1.7172045460943E-9,98.4444444444444,Largetooth Aspen
