estimate;effect;pert;sdom;vp;milieu;StdErr;DF;tValue;Probt
-0.546550862;ldhp;;;;;0.496833272;257.1324333;-1.100068962;0.272330894
2.045776091;ldhp2;;;;;0.124432045;713.9856449;16.44091037;0
0.01278641;ldhp*st;;;;;0.002322628;757.5121246;5.505147072;5.05248E-08
-0.475601818;ldhp*rdhp;;;;;0.114214734;727.6716319;-4.164102141;3.50054E-05
-0.001686623;ldhp*Ptot;;;;;0.000387013;163.1920187;-4.358048639;2.31378E-05
0.065348023;ldhp*pert;MOY;;;;0.0355694;632.4584379;1.837197765;0.06664971
