ModelID;ParameterEstimate
2;0.79181439234703
2;0
2;0
2;0
2;0
2;0.39365360713523
2;0
2;0
2;0
2;0
2;0.38680820472791
2;0.39857134685621
2;0
2;0
2;0
2;0
2;0
2;0
2;0.55394209958692
2;0
2;0
2;0
2;0
2;0
2;0
2;0.53813728098262
2;0.55089450673959
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0.58279543589297
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0.57105668336532
2;0.57786878482157
2;-0.0075092185066
2;0.00040205851379
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0.53469584918312
2;0
2;0
2;0.00423633081144
2;0.00706335058976
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0.14556850010142
2;0
2;0
2;0
2;0
2;-0.0263057110325
2;-0.0229569491236
2;0
2;0
2;0
2;0
2;0
2;0
2;0.03575359593658
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.0312664855855
2;-0.0242909536391
2;0
2;0
2;0
2;0
2;0
2;0.09972174638561
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.0194729954283
2;-0.0145004097372
2;0
2;0
2;0
2;0
2;0.09022661955738
2;-0.9552848523189
2;-0.990795594414
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0.01624767710232
2;0
2;0
2;0
2;0
2;1.09721172118227
2;0
2;0
2;-0.0712876967477
2;-0.092180681196
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0.00850939564068
2;0
2;0
2;0
2;0
2;0.28856344447707
2;0
2;0
2;0
2;0
2;-0.0101836938811
2;-0.0245397000126
2;0
2;0
2;0
2;0
2;0
2;0
2;0.0069623587623
2;0
2;0
2;0
2;0
2;0.20485895871246
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.0851750190462
2;-0.1101254904387
2;0
2;0
2;0
2;0
2;0
2;0.01426343034508
2;0
2;0
2;0
2;0
2;0.27189523115295
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.1365212952201
2;-0.150245803951
2;0
2;0
2;0
2;0
2;0.00694989183956
2;0
2;0
2;0
2;0
2;0.26747646189565
2;-0.1033457577881
2;-0.1018855344426
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.0005740863783
2;0
2;0
2;0
2;0
2;0.00085099209232
2;0
2;0
2;0
2;0
2;0.00424979723062
2;-0.1221028825033
2;-0.1212524102152
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.0001559009732
2;0
2;0
2;0
2;0
2;0.02243570512148
2;0
2;0
2;0
2;0
2;0.00426034684024
2;0.00471441436449
2;0
2;0
2;-0.031865512656
2;-0.0306929572701
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.0005801362522
2;0
2;0
2;0
2;0
2;-0.0061011327544
2;0
2;0
2;0
2;0
2;0
2;0.00156873844003
2;0
2;0
2;-0.0335135638044
2;-0.0326893328571
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.0003617051257
2;0
2;0
2;0
2;0
2;0.00007980233623
2;0
2;0
2;0
2;0
2;0
2;0.00143533643606
2;0.00144284399175
2;0
2;0
2;0
2;0
2;-0.016555808778
2;-0.0161533054277
2;0
2;0
2;0
2;0
2;0
2;0
2;0.00064006630978
2;0
2;0
2;0
2;0
2;-0.006033016164
2;0
2;0
2;0
2;0
2;0
2;0
2;0.00093652049284
2;0
2;0
2;0
2;0
2;-0.0168947370732
2;-0.0167146512608
2;0
2;0
2;0
2;0
2;0
2;0
2;0.0007779070307
2;0
2;0
2;0
2;0
2;-0.0015146201269
2;0
2;0
2;0
2;0
2;0
2;0
2;0.00080050025036
2;0.00077191179663
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.0210433425405
2;-0.0202039267952
2;0
2;0
2;0
2;0
2;0
2;0.00045106764936
2;0
2;0
2;0
2;0
2;-0.0054298626658
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0.00114507933288
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.0230554627084
2;-0.0226137792669
2;0
2;0
2;0
2;0
2;0
2;0.00075650041751
2;0
2;0
2;0
2;0
2;0.00075962210833
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0.00101272216069
2;0.00103555109331
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.0205098108922
2;-0.0199725627006
2;0
2;0
2;0
2;0
2;0.00030180323485
2;0
2;0
2;0
2;0
2;-0.0038615268788
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0.00108701739417
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.0238513409117
2;-0.0235476733969
2;0
2;0
2;0
2;0
2;0.00048698675041
2;0
2;0
2;0
2;0
2;0.00238756628113
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0.00099615074933
2;0.00106312628782
2;0.00105440949446
2;0.00104639325132
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;2.00929938008E-6
2;0
2;0
2;0
2;0
2;-0.00006613369
2;0
2;0
2;0
2;0
2;-0.0000422613529
2;-0.0000435716193
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;4.3228771791E-7
2;0
2;0
2;0.00032265797679
2;0.0003145831884
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;3.52075822364E-6
2;0
2;0
2;0
2;0
2;0.00003344701679
2;0
2;0
2;0
2;0
2;0
2;-0.0000153141773
2;-0.0000145788381
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;1.556882476E-7
2;0
2;0
2;0
2;0
2;0.00016746826991
2;0.00016541217807
2;0
2;0
2;0
2;0
2;0
2;0
2;-5.8813694604E-6
2;0
2;0
2;0
2;0
2;0.0000398959233
2;0
2;0
2;0
2;0
2;0
2;0
2;-9.0254572028E-6
2;-8.117378383E-6
2;0
2;0
2;0
2;0
2;0
2;0
2;9.15403920331E-8
2;0
2;0
2;0
2;0
2;0
2;0
2;0.00021598835127
2;0.0002113787098
2;0
2;0
2;0
2;0
2;0
2;-4.7985216993E-6
2;0
2;0
2;0
2;0
2;0.00002990107415
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.000011181155
2;-0.0000104324655
2;0
2;0
2;0
2;0
2;0
2;1.15179788953E-7
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0.00022052749216
2;0.00021729359663
2;0
2;0
2;0
2;0
2;-3.4251380771E-6
2;0
2;0
2;0
2;0
2;0.00002176935917
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;0
2;-0.0000112545635
2;-0.000010744281
2;0
2;0
2;0
2;0
2;1.21397498151E-7
3;4.03096002318305
