"sp","parmEst"
1,26042.6540101468
1,0.86123118085422
1,4.35177601547435e-05
1,-2450.96500166025
1,-0.124215609382551
1,355.585705942464
1,1.36736919465031
1,4.8907552450163e-07
1,0.00107544177009576
1,0.000207543174238528
1,-1500.8395672293
1,0.000312192436362396
1,-3.490954254711
1,-0.229351081613536
1,254.261180885603
1,-2.43423260416325
1,-5.52550851149674e-05
1,0.173429592003311
1,-0.0001979358982838
1,0.203432788130218
1,0.0391450024504509
1,-0.135976576232171
1,4.49804277102243e-05
1,-0.0786787250215696
1,-7.9523469088826e-05
1,0.102313144087011
1,0.00737296676645487
1,0.106981228310724
1,-1.05793893261767
1,-5.49349978387112e-05
1,0.153698601917786
1,-8.82466524030495e-06
1,-0.000719393026464279
1,0.00672787073035518
1,0.00655291104013775
1,267426.220591618
1,-0.0887233506043565
1,-2.80167286778978e-06
1,0.00696960451014662
1,-5.55185827987721e-06
1,0.00672986449911193
1,-0.000279119211738325
1,-0.000315474115592461
1,-0.000209640376917293
1,0.000325028173431836
1,-0.000264536569947987
1,-3.37291005803096e-08
1,9.62556362753627e-05
1,4.14926296878875e-08
1,-6.61139894693793e-05
1,4.07921540358322e-06
1,5.69629939104175e-06
1,5.22319201403269e-06
1,-4.53413346699249e-06
1,8.49517480518756e-08
1,-0.143746346118973
1,-5.2576336134557e-06
1,0.014206527404588
1,-7.14187657038474e-06
1,0.00754622422440822
1,-2.42298372915536e-06
1,-0.000131527577289073
1,-1.66679179859241e-05
1,-2.19483958973264e-06
1,1.14594409670121e-07
1,2.87216048132812e-05
2,342.950194918501
2,-0.032011240793105
2,0.00518557830312578
2,0.0197835871134863
2,-1.57135003718004e-06
2,1.15568019700924e-06
2,-49.6688256202102
2,0.00329670281092678
2,-0.00287952979336224
2,7.21984824266899
2,-0.593309170384475
2,-0.000306547626058864
2,-2.3724700944716e-05
2,0.0623015488984978
2,0.023958860976205
2,-0.0139270796797084
2,-4.69784372859952e-05
2,-2.92828699271727e-07
2,0.00167081055364002
2,4.98803761003827e-05
2,0.000819734186765283
2,-0.00211809655794442
2,-4.09379748256104e-05
2,-2.1626983894471e-07
2,0.000365077605460602
2,7.0579533826146e-05
2,-0.000273404721084426
2,0.00211925965948403
2,0.00477738208003586
2,-9.45882568822828e-06
2,1.29393923902811e-07
2,-0.000791973849436964
2,0.000251004094369751
2,-0.000352877602351953
2,0.00127878612392589
2,0.00576777439536495
2,-0.0280892835161485
2,1.39809289346762e-05
2,-2.46818826516084e-06
2,0.00404918054690975
2,0.000516954507379795
2,-0.000675342827335094
2,0.00133832497688756
2,0.00141768587110944
2,0.0101522210610921
2,0.12805893147033
2,0.000103358407547093
2,8.1911494768835e-06
2,-0.0185637299786273
2,-0.00138308239575764
2,-0.000222844057807165
2,-0.000957999390453093
2,-0.000995373839636524
2,-0.000670027855365937
2,0.00779446516030446
2,0.0187883988597129
2,2.4620819866964e-05
2,2.21118062731738e-06
2,-0.00404185188199353
2,-8.50725547383029e-05
2,0.000591979116983897
2,-0.000205982924599743
2,-0.000262537408216546
2,-0.000254691589043502
2,0.00628510749746954
2,0.0145842686776095
2,-0.000761802391474721
2,4.04358938679303e-06
2,-1.24817676386377e-07
2,0.000221319958685125
2,-3.546577154532e-05
2,-3.01940728739526e-06
2,1.91779622087502e-06
2,3.78906906143047e-06
2,1.51480407099944e-05
2,-2.01902940480263e-05
2,-2.15109605151564e-05
2,2.78815073760752e-05
2,0.065682951518104
2,7.62307660860152e-05
2,3.99299106229019e-06
2,-0.0108569219949398
2,0.000316793419290466
2,-0.000169515729160342
2,-9.93883734877073e-05
2,1.68989726988762e-05
2,-2.18056355866687e-05
2,-4.002006140377e-06
2,0.000152774894618174
2,-0.000321161565218606
2,0.00504709738802231
2,-0.000118332956765742
2,-3.01293901491127e-08
2,-5.90243143570603e-09
2,1.72821307852785e-05
2,-3.53036014100263e-07
2,2.87962663117133e-07
2,1.00390175378146e-07
2,-1.8692448461247e-07
2,-2.96482206949576e-07
2,4.20728087006849e-07
2,1.57067531380702e-07
2,-2.3474306610141e-08
2,-1.19658254014954e-06
2,4.70871758949006e-09
2,-0.459549116643934
2,-0.000536474385785103
2,-2.34191312626941e-05
2,0.0638144257549336
2,0.00276018416979218
2,3.28760939337664e-05
2,-4.73611765516756e-06
2,1.38456737696622e-05
2,-0.000304838218397897
2,0.000597736147695167
2,0.00094454649726142
2,1.12573083694266e-05
2,-3.06996503122297e-05
2,-1.35369433529108e-07
2,12480.3981340649
2,-0.231803348341544
2,1.80245922443844e-05
2,-1.22576772285275e-05
2,0.0334787734128367
2,1.05042968499507e-05
2,0.000406780226247162
2,-0.000460269548984423
2,-0.000536735647708442
2,-0.000331973542139513
2,-0.000162184963564885
2,3.36013349437227e-05
2,2.03420636018771e-05
2,-0.000335915201877541
2,3.32440584855138e-07
2,0.00150198900751686
2,54363.5327240082
2,-0.134458675656925
2,9.96452406356794e-05
2,-6.77738710765481e-06
2,0.0192070939419181
2,0.000102046169501655
2,-1.35861014625367e-05
2,0.00011165767069825
2,-1.95633325407812e-05
2,9.94238112930697e-06
2,-0.000105693263259919
2,-0.00024762377001031
2,1.31705453009227e-05
2,-8.4110849295604e-05
2,2.54977516379402e-07
2,0.000867572527170166
2,0.00138140196191889
2,0.0794958173493209
2,0.0313558772780265
2,-0.000189837738212108
2,2.16038432597967e-06
2,-0.00444963931673348
2,-0.000292262709072923
2,0.000155574938248491
2,-5.93660923179577e-06
2,-8.34555786752956e-06
2,-6.89303545492113e-06
2,7.62017853711922e-05
2,3.08584986038504e-05
2,-1.25424223119539e-05
2,-3.13245466322554e-05
2,1.88586278005816e-08
2,0.000457220487844666
2,0.000529106013551645
2,0.000495485806471318
2,0.0196469412306026
2,0.00763574071308383
2,-0.00105958813134221
2,2.0191761789271e-07
2,-0.000390507393450796
2,-0.000475425805930866
2,0.000446550325409308
2,0.000350815709889378
2,0.000379020609212402
2,0.000210745114859653
2,-0.000628481231287921
2,-0.00213235183332191
2,5.86109808361977e-07
2,-0.000278754913361738
2,6.39211850319647e-07
2,0.000303336206241725
2,0.000900405038237525
2,0.00073505441834518
2,0.000586562955920899
2,0.504656028887137
2,0.037635247060604
2,0.000301518813079686
2,2.45686057234303e-06
2,-0.00650635822297871
2,0.00016830317827844
2,0.000265874271721072
2,-3.04449975625921e-05
2,-0.000745259719146833
2,-5.17934033068936e-05
2,0.000262899566375252
2,-0.000647459743840091
2,-6.75438878009845e-05
2,0.0017474043464767
2,5.64089911658598e-07
2,0.000414901586399014
2,0.000409307028520721
2,0.000399655854721279
2,0.000270580690191992
2,0.000829176245883113
2,208092.453288593
2,-0.279818634230385
2,0.000305646006627345
2,-1.3647626548004e-05
2,0.0374397936093609
2,0.00272770200435854
2,-5.98658084285416e-06
2,5.92213208883425e-05
2,-0.000662068890694214
2,0.000217914099770752
2,0.000160497727738866
2,-0.0003143251696965
2,3.47794699784359e-05
2,2.09796474109361e-05
2,1.46291795737658e-07
2,-0.04955880086436
2,0.000680399082034696
2,0.000588691129092786
2,-0.000483594088334298
2,0.000370781429649798
2,0.00130115422818238
2,0.321413124550212
2,-0.139598568214662
2,2.13332326936913e-06
2,-6.72864363295936e-06
2,0.0191720941641395
2,0.000947347216866017
2,2.73244701258403e-05
2,8.93330600650485e-05
2,-1.55291264178243e-05
2,-0.000186985316415478
2,0.000100787313818308
2,7.30237594012735e-05
2,2.70952950038684e-05
2,-0.000562525446774522
2,3.35219850609375e-07
2,-0.00120206845063318
2,-0.010838571867956
2,-0.00154244251818368
2,-0.000176509539874792
2,-0.000866817374431419
2,0.000278293927662895
2,0.000872651332741242
2,0.033091817756076
2,-0.00145835168731499
2,-0.000208291687737285
2,1.52828361645815e-06
2,-0.00130457356508436
2,0.00122886833324302
2,6.51321367883873e-05
2,6.81480128514515e-05
2,6.82767000518924e-05
2,0.000156326834225689
2,-0.00014495318300229
2,0.00014237838223554
2,4.55797349150047e-05
2,-0.000705866368748228
2,3.50361937474183e-07
2,0.000427202652664513
2,-0.000285849730716401
2,-0.00268404743757157
2,-0.000207795260069755
2,-0.000444584601381525
2,0.000312147082263399
2,0.000864029576935847
2,0.000817987016241307
2,0.00600741963266705
2,0.0221790432859125
2,6.30003206168485e-05
2,8.91222482022107e-07
2,-0.00288434070302257
2,-0.000291756189828712
2,7.91358969053886e-05
2,-1.98220704447852e-05
2,7.271765717041e-06
2,0.000176087168537027
2,-0.00018951807843854
2,6.1075604415606e-05
2,4.94172161584883e-05
2,-0.000628058829944216
2,4.63618984307993e-07
2,0.00024053488570152
2,0.00025262637333725
2,1.7306275849318e-05
2,-8.48253295588065e-05
2,0.000364876683289818
2,0.000210802960703568
2,0.000555666760072241
2,0.000548590045807833
2,0.000624168791576567
2,0.00269453531903707
2,0.0230417074059158
2,-0.000529362443937343
2,1.56348041171033e-06
2,-0.00211642815157179
2,-0.00123602309443767
2,-4.41186080582869e-05
2,0.000320837801979696
2,0.000373620179916327
2,0.000584985434648213
2,-0.000260609985556846
2,0.000106870140423961
2,3.33683605653198e-05
2,-0.00057753161632865
2,6.77358810680924e-08
2,0.000456962660483331
2,0.000296740792641879
2,0.000216183605581417
2,-0.00103805966183217
2,-0.00244306585186316
2,2.77963619503757e-05
2,0.000448332770917335
2,0.000638707727624755
2,0.000695724001778233
2,0.000580327435128734
2,0.340065313745909
3,95.0574616193439
3,0.0065624456907273
3,0.00189845401454253
3,0.00402646105564974
3,4.61429726207917e-07
3,3.04156970548579e-07
3,-9.28355646794589
3,-0.00140230873914591
3,-0.000683426262607734
3,1.56438903313682
3,0.00483625552443034
3,8.92048320000582e-07
3,-8.67538572130546e-08
3,0.000187512555984156
3,9.27796410149243e-07
3,-5.48636875606604
3,-0.000600909823666437
3,9.40024153613852e-05
3,-0.201439719923074
3,-0.00102760208929372
3,1.14872582925197
3,0.00241847350852694
3,6.35385171251363e-06
3,-5.45668985581341e-08
3,-9.22194205460299e-05
3,3.93520315816456e-07
3,-0.000404906855323269
3,3.40916902433472e-06
3,-0.00382123832170631
3,-2.93332982239863e-05
3,-1.30827357600737e-07
3,0.000695871352013164
3,-4.27173627808701e-07
3,0.000251420779725814
3,-8.46161676165274e-06
3,3.44456143886591e-05
3,-0.00391766885234389
3,-1.40469133835158e-05
3,-3.34749878259824e-07
3,0.00103403999363418
3,3.86406374273398e-07
3,-0.000572877199358441
3,-6.45244436252143e-07
3,3.09732208866808e-06
3,0.000273352811666879
3,0.0159992151106843
3,5.52646879292133e-05
3,5.44977787883279e-07
3,-0.00112133060099853
3,1.54301705375935e-06
3,-0.00194820281824725
3,5.60188640866956e-06
3,-2.61964724072578e-05
3,-0.000125310289145294
3,0.00196574120142569
3,-0.0118712952700407
3,4.37381242897177e-05
3,8.34926255909733e-07
3,-0.00165953247623728
3,-2.7255224503392e-06
3,0.00322195451203706
3,3.76458063423083e-06
3,-1.44965133514099e-05
3,0.00020533076979101
3,0.00153514323539879
3,0.00411276912692364
3,0.000457443345901988
3,3.21492809070382e-06
3,1.97142526450322e-09
3,-5.44541413786208e-05
3,-4.18693061781265e-10
3,-3.59188277183928e-06
3,2.69328469460876e-07
3,-1.13054677022988e-06
3,-3.48876342319627e-06
3,-9.17255824409541e-06
3,-4.62270700739555e-06
3,1.06577052542995e-05
3,0.00230092867419321
3,-7.5892938709121e-06
3,-2.34398813822523e-07
3,1.56329107750122e-05
3,3.6183953835075e-07
3,-0.000421315929217652
3,-1.13280433116883e-06
3,1.4418899199274e-05
3,-3.79174836269139e-05
3,2.75408938879839e-06
3,8.57842158003218e-06
3,-8.52741100658166e-05
3,0.0011865944248888
3,-1.34240309370915e-05
3,3.08128049068418e-08
3,3.71411264120476e-11
3,1.58327235918805e-06
3,-2.68674719890842e-11
3,5.56082505201347e-08
3,-1.24433779190324e-09
3,-1.49628885867142e-08
3,9.3330969110459e-08
3,1.67432825366443e-07
3,7.4709821873451e-08
3,-4.3442034207207e-08
3,-2.45353754230339e-07
3,1.44973004236783e-09
3,-0.0564923292143309
3,-0.000245717581049705
3,-9.78399528351693e-07
3,0.00391515161544068
3,-3.51545208895056e-06
3,0.00485449101778838
3,-4.05719835347874e-06
3,1.7154977716633e-05
3,1.18963856216879e-05
3,2.03234166056901e-05
3,0.000212789722765445
3,9.02022202110605e-06
3,-6.98432604628519e-05
3,-2.72954828197505e-08
3,0.125765829945077
3,-0.0470473393041954
3,-0.00020070193629073
3,-1.00030294267457e-06
3,0.00384455928218657
3,-2.70940883567187e-06
3,0.00331027278921095
3,-5.31808292098259e-06
3,-1.6673821261037e-05
3,6.60734079857944e-05
3,-2.74765068986345e-05
3,-2.92973346780833e-05
3,2.32704642620582e-06
3,-0.000152802540935661
3,2.10893102910676e-07
3,0.000353318776750705
3,0.109994729319765
3,0.0149988595086859
3,1.00439011150288e-05
3,3.36594435863531e-07
3,-7.59735781440887e-05
3,2.10251540389108e-06
3,-0.0024401980730697
3,-1.75774956535154e-06
3,6.86191128007635e-06
3,-2.07319684033071e-05
3,-1.68161384575506e-05
3,-7.70514668248329e-05
3,4.87593553822552e-07
3,-1.86799061108078e-05
3,6.91667177156815e-08
3,0.000177945568946457
3,0.000422483289083426
3,0.0122648650978367
3,0.0224885699856392
3,-0.000132782896485339
3,1.29317556895941e-06
3,-0.00297254325204995
3,2.36379466214717e-07
3,-0.000421104841489228
3,1.87458928154009e-06
3,-1.33442176993546e-06
3,5.1623698642924e-05
3,7.42195680618994e-06
3,4.99817808296634e-05
3,-1.00118973955106e-05
3,1.13452489402511e-05
3,2.55133459553606e-08
3,0.000148485801605039
3,0.000236554112210499
3,0.000215927378149698
3,0.00626540202260134
3,-0.00915113294762658
3,-0.000367379330313012
3,-5.2818532468474e-07
3,0.00182310342852155
3,8.21925549253895e-07
3,-0.00075912594683471
3,-1.10440620143567e-06
3,-3.60499708291093e-05
3,0.00017407315353419
3,-8.49003200436087e-05
3,-0.000423394335959805
3,-2.1248437630547e-06
3,-0.00010621419465808
3,2.62217692364194e-07
3,0.000154470461466112
3,0.000706261462921843
3,0.000310874711780842
3,0.000251972577219488
3,0.144728318029971
3,0.0481683472305663
3,5.46544070095036e-05
3,2.20016536594597e-06
3,-0.00486701112027185
3,2.20333643399682e-06
3,-0.00266123354964523
3,-4.79371805650607e-06
3,4.43234678355868e-06
3,7.83397717769114e-05
3,-6.53548234431006e-06
3,-0.000286644664061187
3,-2.32240994297829e-05
3,0.00047552827343886
3,1.34168277857912e-07
3,0.000112244896153629
3,8.79040091482049e-05
3,0.000103881170706143
3,9.92017709081422e-05
3,0.000298336545843831
3,0.337364793159158
3,-0.0687338307858056
3,4.00343086394617e-06
3,-1.66167228842057e-06
3,0.00517618954545645
3,-3.94167850009013e-06
3,0.00536058135858913
3,-2.95848922283273e-06
3,9.14276204125252e-06
3,1.1129742101423e-05
3,-7.91520464871217e-05
3,-4.48879958792723e-05
3,1.85441512699245e-05
3,-0.000143439364196077
3,9.02873715294711e-08
3,-0.00381286204961647
3,0.000219497069156969
3,0.000120113499662791
3,5.46978263298965e-05
3,0.000130369476919407
3,0.000235437267045262
3,0.16594350147897
3,-0.0241657438702116
3,5.57585099880878e-05
3,-2.6098476338371e-07
3,0.0014741879405523
3,-1.7352205397351e-06
3,0.00213043308551987
3,-5.62006354175074e-07
3,-9.65092612861079e-06
3,2.12906581216425e-06
3,6.36274494714262e-05
3,3.6498907920795e-05
3,2.92611388995173e-07
3,-0.000172200806595559
3,2.33179375322652e-07
3,-0.000112357581413605
3,-0.00276596905563375
3,-0.000423281537702284
3,-0.00013736896522534
3,-0.000927776853923659
3,4.20926564421586e-05
3,0.000228012275676345
3,0.00879047472645873
3,0.0130784128572926
3,-1.03510332206469e-05
3,2.03223670345184e-06
3,-0.00415817127666513
3,-2.14903497225189e-06
3,0.00245528123608519
3,-1.50572427685232e-06
3,1.72665933744969e-06
3,1.49705709744452e-05
3,-6.31335226916711e-05
3,5.51134909956927e-05
3,8.52187557203039e-06
3,-0.000243724334677593
3,2.42059863715408e-07
3,0.000145749401888056
3,-0.00015105880275807
3,-0.000703896687364974
3,-8.50689284985205e-05
3,-0.000208019104459705
3,9.88233065080645e-05
3,0.00024889422675687
3,0.000264695495943036
3,0.00156724726642368
3,0.00697963193159946
3,4.51239206925964e-05
3,1.73926379155948e-07
3,-0.000837943997644188
3,1.59772345284375e-08
3,-0.000247352205010454
3,1.14070669716926e-06
3,-1.37746062558327e-05
3,1.49334878001372e-05
3,-7.36946608997454e-05
3,2.31878134081401e-05
3,1.35554290558648e-05
3,-0.00020234892531508
3,1.81749396292329e-07
3,8.10912345359427e-05
3,9.08542599505424e-05
3,1.21253378068813e-05
3,-2.80672056041723e-05
3,0.000142582525129635
3,7.84045157689499e-05
3,0.000158166945897746
3,0.000190788658654638
3,0.000255177034907692
3,0.00204238374754719
3,-0.0139881604568378
3,-0.000246346634385415
3,2.19353993685685e-06
3,-0.004410751196522
3,-7.40007127970955e-06
3,0.00760728425314408
3,-6.09408542157439e-06
3,8.46074803521912e-06
3,-2.49253180234222e-05
3,-8.6402235864303e-05
3,-3.13543232569401e-05
3,7.80335730339071e-06
3,-0.000245017638128978
3,2.09158224090251e-07
3,0.00016829064277016
3,0.000167604672124611
3,6.07254351399036e-05
3,-0.000418111662192425
3,-0.00323961371060503
3,3.79139636532528e-05
3,0.000165010449904098
3,0.000256857822163145
3,0.000310632756275387
3,0.00026387632890909
3,0.0945035768937436
3,-0.0895809424132854
3,-0.000269300215993068
3,-2.85028125789515e-06
3,0.00864284846909531
