estimate;effect;pert;sdom;vp;milieu;StdErr;DF;tValue;Probt
2.203027523;ldhp;;;;;0.458094689;637.9565861;4.809109506;1.89325E-06
0.941836947;ldhp2;;;;;0.233422971;656.5307963;4.034893999;6.10573E-05
0.01654972;ldhp*st;;;;;0.00461434;630.8436939;3.586584843;0.000360969
-0.58156143;ldhp*rdhp;;;;;0.2449885;620.4226054;-2.37383155;0.017908029
-0.479515431;ldhp*milieu;;;;0;0.112616491;207.0022306;-4.257950396;3.12857E-05
