row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3;Col4;Col5;Col6;Col8;Col9;Col10;Col11;Col12;Col13;Col14;Col15;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col26;Col27;Col28;Col29;Col30;Col31;Col32;Col34
12;ldhp*sdom;;4OUEST;;;-0.0001035784139629000000000;-0.0000607511988697000000000;-0.0000024857023336000000000;0.0000277917850482000000000;-0.0000202831005246000000000;0.0000097956166389000000000;0.0007371300655637000000000;0.0006981556386184000000000;0.0006878418379748000000000;0.0005828024995685000000000;0.0013472543386841000000000;0.0005316853989762000000000;0.0006066600086365000000000;0.0004046392508859000000000;-0.0003660189585702000000000;-0.0002974165358492000000000;-0.0001060835090310000000000;0.0000306289113641000000000;-0.0001706673245419000000000;-0.0001040003244691000000000;0.0000506214144007000000000;-0.0000990293188341000000000;0.0000822537739429000000000;-0.0002666036582881000000000;-0.0000972522160039000000000;0.0003433651234228000000000;0.0001061323367877000000000;-0.0000070959529096000000000;0.0002564452242584000000000;-0.0000005796984052000000000
13;ldhp*sdom;;5EST;;;-0.0016535542518831000000000;0.0000477458887632000000000;0.0000002394872766000000000;-0.0000624517056690000000000;-0.0000732031339249000000000;0.0000379180191560000000000;0.0012513976118136000000000;0.0005761662081342000000000;0.0008972344784247000000000;0.0010351430468052000000000;0.0005316853989762000000000;0.0204848760802804000000000;0.0004105606006167000000000;-0.0000142979702386000000000;-0.0002022063079429000000000;-0.0002039476393947000000000;-0.0002234679007194000000000;0.0000806013908307000000000;0.0000081388771145000000000;-0.0000117638744089000000000;0.0002754095155999000000000;0.0000366800305959000000000;0.0001382202615347000000000;0.0000600954956801000000000;-0.0003969741928916000000000;0.0002482420447850000000000;0.0000024446800504000000000;0.0000454095409900000000000;0.0003428453591473000000000;0.0000034339327249000000000
14;ldhp*sdom;;5OUEST;;;-0.0001794480149521000000000;0.0000180193936833000000000;-0.0000013533037111000000000;-0.0000091205546800000000000;-0.0000078486959186000000000;0.0000273489375400000000000;0.0004284577274216000000000;0.0006145933431367000000000;0.0005308928606334000000000;0.0004870196150729000000000;0.0006066600086365000000000;0.0004105606006167000000000;0.0008894089782658000000000;0.0004177374840754000000000;-0.0002164077693453000000000;-0.0002347289026453000000000;-0.0000474099460335000000000;-0.0000264398224488000000000;-0.0002450683863158000000000;-0.0001332677069596000000000;-0.0000649073864400000000000;-0.0000846354632890000000000;0.0000371198033978000000000;0.0000375451179818000000000;-0.0000533009082397000000000;0.0004334618280370000000000;0.0001484788424000000000000;-0.0000134777846649000000000;0.0001372806122585000000000;-0.0000011039004618000000000
15;ldhp*sdom;;6EST;;;0.0006197189117837000000000;0.0000388149244526000000000;0.0000012559994134000000000;-0.0000105974639124000000000;0.0000102699691536000000000;0.0000242879807656000000000;-0.0002623273137289000000000;0.0003616083920279000000000;0.0000721369583522000000000;-0.0000947476711405000000000;0.0004046392508859000000000;-0.0000142979702386000000000;0.0004177374840754000000000;0.0066221045286121000000000;-0.0001151906238615000000000;-0.0000863895463545000000000;-0.0001386519920587000000000;-0.0000000300942091000000000;-0.0000267463786285000000000;-0.0000090919710644000000000;-0.0001346979383823000000000;-0.0001021275470921000000000;-0.0000871783368449000000000;-0.0000605808351832000000000;0.0000019667744969000000000;-0.0006992640768361000000000;0.0000348217209721000000000;-0.0000021768657726000000000;0.0000542010268017000000000;-0.0000027719133072000000000
17;ldhp*milieu;;;;0;-0.1199898929273800000000000;-0.0002559284178996000000000;0.0000059510621429000000000;0.0001734928848087000000000;0.0000626202018251000000000;0.0000506754843860000000000;-0.0000474379556294000000000;-0.0002801445185544000000000;-0.0003884524187060000000000;-0.0008116008716466000000000;-0.0003660189585702000000000;-0.0002022063079429000000000;-0.0002164077693453000000000;-0.0001151906238615000000000;0.1219755374701000000000000;0.1202517978778400000000000;0.1200065710135200000000000;0.1202749353475500000000000;0.1204484398305400000000000;0.1201797913908100000000000;0.1201460466291900000000000;0.0062540418363293000000000;-0.0000409730690110000000000;0.0001222024241123000000000;0.0006534972658177000000000;-0.0002402430774169000000000;-0.0001252774793455000000000;0.1139841558161300000000000;-0.0003014543679102000000000;0.0000013048924433000000000
18;ldhp*milieu;;;;1;-0.1198766721876900000000000;-0.0002288886078528000000000;0.0000031096941223000000000;0.0001687365820520000000000;0.0000242327992374000000000;0.0000399553669538000000000;-0.0002676651820312000000000;-0.0002718702061756000000000;-0.0003045371276255000000000;-0.0008673517209618000000000;-0.0002974165358492000000000;-0.0002039476393947000000000;-0.0002347289026453000000000;-0.0000863895463545000000000;0.1202517978778400000000000;0.1204925588979700000000000;0.1199296021086500000000000;0.1202250029172800000000000;0.1203943276091900000000000;0.1201129021960000000000000;0.1200847894127600000000000;0.0062554964554036000000000;-0.0000497042102097000000000;0.0001817823689144000000000;0.0006796148754644000000000;-0.0002501581001994000000000;-0.0001424346473642000000000;0.1138951433233700000000000;0.0000759574779285000000000;0.0000011544091624000000000
19;ldhp*milieu;;;;2;-0.1194821531773800000000000;-0.0002304502691924000000000;0.0000026598153799000000000;0.0001413048308654000000000;0.0000322576037584000000000;0.0000230163015428000000000;-0.0000782792987272000000000;-0.0000325126630399000000000;-0.0001245220983058000000000;-0.0007159550060761000000000;-0.0001060835090310000000000;-0.0002234679007194000000000;-0.0000474099460335000000000;-0.0001386519920587000000000;0.1200065710135200000000000;0.1199296021086500000000000;0.1201145607646000000000000;0.1200285181100500000000000;0.1201161295553700000000000;0.1199199812201400000000000;0.1198838331749200000000000;0.0062082421288755000000000;-0.0000379091236469000000000;0.0000473158119345000000000;0.0005965232576825000000000;-0.0001565972141975000000000;-0.0000661584836623000000000;0.1137463446514100000000000;-0.0000745098185077000000000;0.0000002245274928000000000
20;ldhp*milieu;;;;3;-0.1203603064256700000000000;-0.0001377332077454000000000;-0.0000005128426525000000000;0.0001089518094735000000000;0.0000219976748035000000000;0.0000337379716272000000000;0.0001044971102692000000000;0.0001035574044151000000000;0.0000105292699102000000000;-0.0009182148430186000000000;0.0000306289113641000000000;0.0000806013908307000000000;-0.0000264398224488000000000;-0.0000000300942091000000000;0.1202749353475500000000000;0.1202250029172800000000000;0.1200285181100500000000000;0.1230387982647900000000000;0.1204936965097800000000000;0.1201876443888400000000000;0.1210700530266200000000000;0.0062518901990328000000000;-0.0012778475966688000000000;0.0002383138387116000000000;0.0006693202196221000000000;0.0000852181014266000000000;0.0000904987566304000000000;0.1141630693550500000000000;0.0003406343543893000000000;0.0000009610692920000000000
21;ldhp*milieu;;;;4;-0.1203086705236200000000000;-0.0001955632185672000000000;0.0000038230714798000000000;0.0001435659142478000000000;0.0000694608504970000000000;0.0000467397095005000000000;-0.0003223509723647000000000;-0.0000899155120362000000000;-0.0001032180420899000000000;-0.0010212192855089000000000;-0.0001706673245419000000000;0.0000081388771145000000000;-0.0002450683863158000000000;-0.0000267463786285000000000;0.1204484398305400000000000;0.1203943276091900000000000;0.1201161295553700000000000;0.1204936965097800000000000;0.1263018724471800000000000;0.1203230588644400000000000;0.1203302826175300000000000;0.0062821033276124000000000;-0.0000636423597392000000000;0.0001924609421784000000000;0.0007261989949740000000000;-0.0002856234114583000000000;-0.0001531140073230000000000;0.1141094105230200000000000;0.0001734346142910000000000;0.0000015427171634000000000
22;ldhp*milieu;;;;5;-0.1198571993208100000000000;-0.0001915698634079000000000;0.0000040171572131000000000;0.0001005402498755000000000;0.0000280105785486000000000;0.0000411327963669000000000;-0.0001499335995077000000000;0.0000373382071414000000000;-0.0001397590584336000000000;-0.0006553661138578000000000;-0.0001040003244691000000000;-0.0000117638744089000000000;-0.0001332677069596000000000;-0.0000090919710644000000000;0.1201797913908100000000000;0.1201129021960000000000000;0.1199199812201400000000000;0.1201876443888400000000000;0.1203230588644400000000000;0.1224381679342800000000000;0.1200669003302100000000000;0.0062227706962262000000000;-0.0000334953803154000000000;0.0000690937286855000000000;0.0006424377831853000000000;-0.0001334334203312000000000;-0.0001262882311179000000000;0.1139068675420100000000000;0.0001244001392098000000000;0.0000007265326561000000000
