ParameterEstimate
0.00026635939722
0.00013176291265
0.00017667387185
0.00055894333875
0.00014882297827
0.00020631457794
0.00161798909594
0.00608164007134
0.00284687507918
0.00420790797916
0.00291011227962
0.00197773518401
0.00158366547968
0.00218963230801
0.00403424611309
0.0070204240738
0.00336336917493
0.00367665723028
0.00820480228855
0.00293035101567
0.00830490569237
0.0032724771538
0.00276503237159
0.00306759930209
0.00326415828755
0.00330833712428
0.00202134868082
0.00133952789258
0.00372211828301
0.00153236848003
0.00154849462586
0.00467121033173
