ParameterEstimate
0.03064055700223
0.00035419153963
0.01494072125449
0.00046167407388
0.00036810403610
0.32571569981369
0.00034208961966
0.00028773611910
0.00035038048236
0.01417284909099
0.00025051416109
0.00022350531884
0.00026720764547
0.00020633328754
0.00548992527676
0.00040852199045
0.00032955861822
0.00040708664840
0.00033560071300
0.00023224435045
0.11457186626866
0.00040770536772
0.00033781681653
0.00044266877655
0.00032928207085
0.00022754656959
0.00040097868852
0.03644630285911
0.00044768978623
0.00035834628122
0.00050296891412
0.00034314405641
0.00025112182123
0.00039316572490
0.00040687661717
0.01830787604113
0.00032525843401
0.00027432103677
0.00032554303025
0.00027289796629
0.00019038287507
0.00036359626029
0.00034741008052
0.00031510980133
0.29183369560934
0.00046652005441
0.00036892931887
0.00050716981357
0.00036384985925
0.00025957443418
0.00044219432978
0.00042629841958
0.00048490766716
0.00034021912308
0.09529883143428
0.00023071471615
0.00019736336697
0.00025404631268
0.00017723214892
0.00018691452077
0.00019461865301
0.00020462566332
0.00024573171508
0.00016839627015
0.00023863797591
0.14181316314790
0.00046589700544
0.00038038974423
0.00050892983153
0.00039504921362
0.00024405248740
0.00052535260083
0.00049163515328
0.00042866247946
0.00043240363918
0.00051568792611
0.00018116280312
0.83997600208310
0.00040134429460
0.00034513679043
0.00045926922287
0.00033127044504
0.00024429682300
0.00037912330987
0.00040232531221
0.00043177599877
0.00034394898700
0.00042683504031
0.00022979429853
0.00043778535063
0.17926074392925
0.00038668380075
0.00032224571803
0.00042760889200
0.00031107982573
0.00023523529371
0.00036079544836
0.00036665027785
0.00039934002549
0.00029880229463
0.00040930986095
0.00021174204023
0.00041423961428
0.00038132494706
0.02137322718920
0.00045481447330
0.00036018313643
0.00056414111154
0.00034564902064
0.00026123443179
0.00040070208156
0.00040887889292
0.00049610825908
0.00031469519111
0.00050359117008
0.00025562678355
0.00043565537289
0.00043752645675
0.00040942127115
0.06345635470643
0.00031968736019
0.00028700232764
0.00034845861372
0.00026606155665
0.00025557430749
