estimate;effect;pert;sdom;vp;milieu;StdErr;DF;tValue;Probt
-0.790031849;ldhp;;;;;0.386023171;179.0025016;-2.046591782;0.042160275
1.483541556;ldhp2;;;;;0.13425456;165.5754254;11.05021354;0
0.03997862;ldhp*st;;;;;0.005917799;152.3034247;6.755656586;2.8266E-10
0.44180136;ldhp*vp;;;FE3;;0.142043511;74.39104294;3.110324123;0.002649313
0.052082874;ldhp*vp;;;MJ1;;0.148067062;66.42982875;0.351751923;0.726137665
