ParameterEstimate
-16.000108490313
0.42733027120747
0.42603332461534
0.43866084427706
0.41426360966922
0.41880194516251
0.50343496202819
0.51037282935719
0.50149352683151
0.39550130519221
0.40824752273542
0.38533308048495
0.42945723078271
0.44056825352813
0.49930378760866
0.39944648667202
0.41071772713106
0.40025350018861
0.40090487559365
0.44065322509284
0.50380277491798
0.50680973546485
0.46379787228253
0.42983077080332
0.5094404840024
0.50268644250096
0.40486104845745
0
0
0
0
0
-0.0023611652918
-0.0034365415188
-0.0021496320903
0
0
0
0
0
-0.0033109084444
0
0
0
0
0
-0.0019693123635
-0.0024816909016
-0.0013038739668
-0.0007401361179
-0.0034919336079
-0.003001751407
0
