RealID;Mean1;Var1;Mean2;Var2;Mean3;Var3;Mean4;Var4;Mean5;Var5
254;270.1773169224602;4233.654627827628;1445.5076038294794;27605.010941215147;1774.7538483942446;35249.313796025206;106.82069483060462;227.13000473030846;3905.51467266744;150234.45165935822
255;270.08677159595186;4191.902544250843;1445.5630326244093;27490.764650645546;1774.4915433777317;35165.08808390166;106.88530759313774;225.63989196326264;3905.0679636532013;150023.87115759862
256;269.83289117316417;4160.350967462692;1445.4576421139386;27436.16534764997;1775.2724580891495;35326.7147946817;106.86345970460277;223.2606652701336;3903.337908141001;150565.2874256655
257;269.753423305962;4121.9041801017;1447.2906093593374;28242.59297706995;1775.4614144776572;35259.2695074123;106.67159743249361;231.17684880021085;3903.544154192461;150520.10929634605
258;269.40777992011283;4123.616074934436;1447.0345928848467;28163.953600770463;1776.3950946285324;35471.44709144029;106.6396589422406;228.7943666713586;3902.6142032631305;150563.7525909961
259;269.7235502645194;4119.178163905257;1447.0097486704667;28068.13076746714;1776.508905037648;35415.087334427226;106.82939334534528;236.383693946049;3902.9619691629555;150596.64891801827
260;269.39010741859653;4110.8886659536565;1447.0801073773632;27998.699136820862;1777.2393346338679;35529.96346832515;106.77547657556799;234.52447928098684;3902.0714536467403;150513.96392219176
261;268.9689729970575;4132.340919789717;1447.299666503271;27935.683919526833;1777.6306383184194;35541.5467702786;106.89639925254971;236.3463987223895;3901.2985850151963;150164.81561833687
262;268.68721902973624;4121.619921813844;1448.201042585584;28125.397559779205;1778.3214355604377;35633.55832005045;106.88655340984026;234.2638117476589;3901.301950965214;149901.93977688716
263;268.69130106546413;4081.0717553399427;1448.210379683007;28009.924235289218;1778.6271255653498;35597.30587243628;106.85249681154059;232.0072528372909;3901.1061820343325;149697.36651384408
264;268.1846293866932;4123.044940633823;1448.110004320139;27956.914102992447;1777.8946837342558;35642.199573814556;106.82191482576245;229.82464091785167;3901.6190962338155;149843.94077164907
265;268.08386624103764;4091.785787173771;1448.1208887332475;27854.560380706782;1777.2636732275867;35653.77696667137;106.90524334441338;229.65801333205593;3902.8615887435735;150078.47464892085
266;268.4026153637621;4084.603703156009;1448.1487737858122;27803.68775868946;1777.2347087782211;35592.55528822508;106.79632484182882;230.78247371526737;3902.786991563112;150104.43944703435
267;268.42885113524676;4050.3515596313828;1447.3575410152594;27889.011646467174;1777.4147578920463;35521.28007864864;106.75177317934796;229.35029806375536;3902.858428489759;149948.94587427672
268;268.77016831977346;4047.42749073217;1447.0104580257253;27851.72096321892;1777.38539310139;35500.54057268563;106.79952441113308;226.37909940463123;3902.4161023701863;149815.4169555462
269;269.1944847943826;4040.1091609127534;1446.5697190126846;27842.4209382545;1777.2471707364027;35432.472782702884;106.7606088770618;225.02634000455342;3901.0698127582186;150120.9204004546
270;269.2044835116032;3993.5167440540336;1447.59955518339;28045.970630290904;1777.2311836062747;35370.38796223389;106.71320519069427;223.33390306279472;3899.8244186462603;150358.4895013809
271;269.4885615949177;3978.065429151465;1447.7794885071828;28004.508534887802;1778.158841366679;35531.63642586577;106.81494508223768;223.14534917232794;3899.4711297297567;150183.3997563931
272;269.57106357365905;3959.4177723844905;1447.3533679186605;27958.069601079256;1778.1698029142212;35464.47807978419;106.71697387248703;222.95523601602233;3899.6941955086863;150170.36509809093
273;270.1714068258747;4024.572828432231;1447.217395250338;27883.876348904418;1777.1663162696382;35654.314174390514;106.70995124520395;221.13986556891646;3898.8819002479877;150111.61212230785
274;269.53151079390216;4112.197669845285;1446.873042001702;27815.544340170545;1776.551812405015;35688.60149846814;106.67677193537833;220.30200553807293;3897.9299478338894;150304.56735088353
275;269.60415180035864;4076.5614669039333;1447.0538459866045;27738.42788335464;1776.1872971578052;35650.679113121376;106.79119363687835;221.89631799483828;3898.2175378911925;150227.3596981809
276;269.441177248583;4051.417036657822;1446.8348721983143;27706.858135687875;1776.3356394962952;35541.178231780395;106.79676843236187;219.81653836728373;3897.308190063499;150332.30630633075
277;269.700803477;4045.8837179551715;1447.1299460109446;27678.224016345303;1776.3756460222796;35493.05841851338;106.7510460860626;218.2446482546846;3898.0479220425177;150384.2293246558
278;269.53402346040815;4024.001795764085;1447.8630326428195;27718.952612910558;1776.7628955153991;35466.154553302375;106.70018022967618;216.96808995609047;3897.7438691665125;150353.7254025532
279;269.62247031592807;3984.96961647527;1447.2506609054965;27674.842540699432;1776.8873336857127;35439.42835637664;106.56210012497837;220.10599501144128;3898.0345637120786;150244.6204959258
280;269.1812510617556;4004.207543839152;1447.3950308770413;27630.915134649986;1776.8426734724972;35322.21356569811;106.5295378262697;218.18182773277135;3898.7560669664795;150442.1050933433
281;268.94074236957925;3989.21049250796;1446.4428320259863;27775.864785428956;1777.0360920202234;35292.50879198704;106.4281206315469;219.5988875835621;3899.178217485612;150270.75287133225
282;269.2059600767079;3980.2672346879726;1446.6490315749595;27732.761788755415;1777.22489200311;35260.615975475484;106.4428551768368;217.65394535869768;3898.799802975285;150147.94799593737
283;269.22849181898283;3941.977525455178;1446.4692751764153;27581.38578695951;1776.913261156607;35188.31568663399;106.23855656958449;228.46253472588472;3898.859010768318;150127.09636901945
284;269.32153853165767;3918.4442855898733;1446.959873589602;27605.308884337363;1776.4517565310277;35176.0158205371;106.35015487725765;229.81488770790435;3899.1673611615056;150214.34467139302
285;269.7087981104641;3926.223603829574;1447.0509650545307;27568.591474999117;1777.0110135198372;35214.616007758974;106.34322482688889;227.27250251347326;3899.715324762375;150256.94299793028
286;269.80935702230033;3884.114701805132;1446.622561344932;27539.89401580321;1776.738220808044;35165.13750127833;106.25711809610313;227.80605297698878;3900.6376633210457;150416.88302064262
287;269.5508116753398;3889.270561079378;1446.7077063567826;27510.407281960535;1777.9973865140769;35534.546004293254;106.12285864723145;231.4004628791784;3899.750895947418;150504.8413490742
288;269.15726246040356;3904.732312061572;1447.1594016422018;27512.14628213778;1778.1001570367223;35463.437021530364;106.01832685142816;232.92860995734742;3899.052440739028;150442.70275044025
289;269.0517913111332;3865.398521861892;1446.8162616902346;27443.380656647823;1778.0617618590252;35393.79552802837;105.89500102567852;235.75031621436335;3899.4636297115203;150494.70649300542
290;269.0211844279312;3835.228380196666;1446.3930988054124;27452.221048644868;1777.850866638009;35355.099573540385;105.9280141200338;233.63229756650344;3899.116494103236;150403.18715054853
291;269.4200178888277;3854.714977015052;1446.2077226624856;27343.80525698926;1778.3676626441188;35311.437219941494;105.993132283662;232.21152961092213;3897.8650572414026;150719.82341718726
292;269.20140715167736;3840.409610543913;1446.7703114938934;27424.42286162819;1778.0986505853841;35296.07232390983;105.96000893420747;230.46405348250715;3897.490612637178;150684.5419375195
293;269.05337862936693;3819.6144242381733;1446.7943067223016;27311.591884916408;1778.2968267520591;35264.97069497696;105.86921957270803;230.90320245497608;3897.237615454999;150649.0701416136
294;269.1907921627053;3796.0552965426405;1446.6941800814884;27240.869803191494;1778.0484709436034;35246.688846740224;105.99821541002639;233.15732136101258;3896.935802117571;150493.99508927707
295;269.2640121307438;3758.0576907537893;1447.3651715715741;27313.05655871621;1777.4200785172243;35336.24244512901;106.12116340169008;235.6064925059719;3897.504108575968;150590.68678031393
296;269.76590165067284;3760.1386377673475;1447.504397180082;27260.59860676417;1777.3750980342122;35273.9351190098;106.25852176360243;239.0020306364758;3897.0793296067536;150458.2100537323
297;269.2577884884684;3814.427508447779;1447.0196672095292;27275.1140721529;1777.900912129492;35336.91400253445;106.2629130372859;236.13816366181152;3897.9824118015463;150737.84232430736
298;269.0702647108506;3794.231651952256;1447.4273755259985;27295.201997205302;1777.7223233018785;35311.6539880696;106.26749320371036;233.90206059405216;3898.3514456655184;150555.95336398287
299;269.54762776831546;3830.807525879534;1447.0097652958095;27273.849842706826;1778.277327150703;35329.76377227633;106.31005637547011;232.774854585777;3898.393447184493;150392.49515968162
300;269.2928846345175;3820.846246254811;1447.2143228868708;27220.62950641117;1778.2389516029361;35263.499366567456;106.23352041182876;233.4061193427425;3897.686821220514;150388.5777143196
301;269.35979436841905;3783.556772293822;1447.451961164248;27173.862199263764;1777.09737479796;35551.99011840005;106.17833230851629;232.71475483814936;3898.0613619045175;150428.73691196312
302;269.0255846247978;3792.9299783150354;1447.918696521354;27209.867682982753;1777.5341930650702;35567.377061220264;106.20212683108886;231.2215988755737;3898.393421709326;150249.6637362293
303;268.92809355547195;3763.275548780539;1446.5298002261113;27689.151146158;1777.0158893225337;35587.46460155543;106.12291448606449;231.3249059241798;3898.21356093271;150102.9803512458
304;268.72409649363675;3749.892269198238;1446.2923861764596;27660.503484112505;1776.9511541123413;35553.3552929506;106.17711646977297;230.54280598978988;3898.5266913443775;150014.24614976934
305;268.36393533816016;3771.3363789632313;1445.2489143714458;27902.006952532072;1777.2480920365235;35537.90847900051;106.15356718885835;229.48490755241832;3898.4492126152336;149928.9715533171
306;269.0537664874559;3854.5669085527074;1445.2743302230863;27841.052218524655;1777.2969946065446;35480.8579745467;106.28489236432758;231.92267544043426;3897.8071019353515;149865.98561873756
307;269.4124956381216;3846.8028547734;1444.503597690029;27952.474375646274;1777.2812831830072;35402.8186999745;106.27614180823178;229.6241445518477;3898.3905446480408;149928.33790099458
308;269.4875138172073;3815.2304943679733;1444.206982526044;27883.572021610013;1777.7935073441529;35418.54899511672;106.17461265466727;231.6307555898971;3898.3408657001282;149909.3651897505
309;269.44068736988527;3779.364811981877;1444.337630720771;27815.208689163326;1778.1051417427193;35400.59234076955;106.14026018747997;230.13154216885343;3898.8336738022203;149858.0821612264
310;269.51891335242453;3756.9428776453547;1443.5879832218516;27917.199721414116;1777.9483219321553;35337.85986273996;106.15881589309524;228.05677285002523;3898.32248959255;149772.20496754863
311;269.73869647234017;3728.8165771755557;1444.3113195653784;27987.776736855416;1777.1580073841349;35434.71730014277;106.21090413099897;228.00658131684835;3898.802683173735;149787.67615035258
312;269.6220051814346;3697.9268952972257;1444.2041840365082;27901.36955735749;1776.3424167677279;35566.02257512066;106.26216048225868;226.96698881966074;3898.913280110067;149668.82906168513
313;269.2515644530152;3724.583258810346;1443.815983037731;27871.273575846153;1775.8088865103246;35589.10711397732;106.1987102560064;226.86377717372193;3899.490806292587;149671.74892805572
314;269.1700849175637;3707.97940715855;1444.1004554694132;27829.33693131844;1774.9248499642163;35774.48431777019;106.11936119034254;227.3029143364833;3898.812400130081;149471.64525856142
315;269.27702709874535;3693.989191904546;1444.2721152076247;27785.263282130665;1775.3319782224676;35800.38638324565;106.14788043609128;226.4678472764927;3898.6516246997494;149256.90565622604
316;269.3462523993732;3660.740946818014;1444.4376085870356;27740.35164400832;1775.3999948503547;35747.70650795725;106.28812086074305;230.53960897800482;3898.8623838777835;149333.28236622896
317;269.6192111753542;3652.153506335345;1443.649953280173;27811.706666602044;1775.2825457689382;35721.26464777446;106.19933216344278;231.49303432372096;3898.6836546216714;149324.85078714383
318;269.60902295426564;3625.7443918569434;1443.3019413322168;27798.055518212794;1776.154788456832;35965.61284982931;106.08196985562857;234.54913374530167;3899.162007601282;149353.19945167203
319;269.2766781096056;3645.038753391682;1442.9488705496158;27745.49272057934;1776.2078557670557;35915.52568941328;106.09257002720773;232.46776386992252;3898.7349659981433;149397.4092872202
320;269.0817336040794;3637.177761746303;1442.7713021252894;27700.194017390368;1775.4334194355824;36062.745199273675;106.26955778744406;240.96629635317228;3899.5635786995804;149641.01837607147
321;268.81128386883626;3632.990969943921;1442.6682104906554;27624.273565046835;1774.9929260791894;36079.90904095554;106.40567238641745;244.0012839555746;3899.5816515296406;149344.35778825582
322;268.61015369838344;3616.935547092201;1443.0612227932609;27632.15370826674;1774.9826796890293;36063.40707999213;106.50706348200086;244.88209630980987;3899.1275400691625;149324.60456682168
323;268.73170061180116;3591.476040137711;1442.9426573875674;27588.192963792615;1774.386959208588;36139.91587062055;106.4761918318079;243.65930988651513;3899.234053675073;149129.379395563
324;269.08911019740486;3608.1357371220374;1443.3067516419378;27523.379872090118;1774.6471369584904;36096.365463413524;106.39959898178144;244.41456857048507;3899.885402213171;149396.06599865502
325;268.6837465191371;3626.0160345117583;1443.1001049846764;27484.438484039674;1774.3101562034014;36085.67827112808;106.40258920551629;242.1426069872798;3899.5959703718054;149333.3892812929
326;268.54054380430676;3607.145969087036;1442.108574531812;27696.950143048176;1774.4652803902588;36026.689131745195;106.30178453753811;243.97960257760627;3900.173349850297;149360.46096979605
327;268.27240303463475;3618.5581774368457;1442.0068350039653;27641.712269256386;1774.3186155255426;36006.54255242302;106.21276932990922;244.24664016750114;3899.514059393191;149251.32668425632
328;268.27503588393984;3596.158758241061;1442.9419183102484;27909.199843778002;1774.396973657479;35949.28753026438;106.10592757344642;246.32335738744865;3898.945973868577;149118.96104878743
329;268.1523243039293;3586.8697226069016;1442.966554614456;27837.570399784367;1773.9105183605507;35971.58837685663;106.15640598242692;245.41350387473807;3899.1314115649857;149048.023253876
330;268.2082547900629;3557.8642733015677;1443.2620672579094;27812.498688423904;1773.9108327287797;35909.4301752537;106.12898871798633;244.37212769856154;3898.920703816763;148919.94435160016
331;268.7304400753372;3616.018788018185;1443.3373679802132;27718.91071239031;1773.7602364975749;35822.89592940263;106.17734899160031;243.6853953984346;3900.1299055434433;149390.18690495784
332;268.82176790964496;3597.483137294882;1443.5225652819402;27707.843503393284;1774.2699242063088;35854.5326075927;106.10159970314646;243.81665126048853;3900.236529413937;149063.38890651218
333;269.1760246780121;3610.6945610436132;1442.9409758513261;27765.790215173423;1774.0591788474599;35799.063576015906;106.07492061856448;242.03185161342992;3899.905495260907;148851.5198140723
334;268.85554388762904;3629.4821462314007;1442.6456802621663;27700.674355448515;1774.0981358001127;35768.95636646487;106.10224513104053;239.90887594542104;3899.369818796319;148788.70129253238
335;269.05394065157327;3620.2741726261447;1442.0861649152334;27716.88011867557;1774.0740684723755;35725.428878661056;106.13130688220988;238.89808507195093;3899.35382828135;148763.74508203988
336;269.1160970842106;3598.405586091796;1442.0552461124194;27626.717126255044;1774.1091416457407;35693.503779759616;106.1373266785556;237.56588612701356;3899.6411630512807;148580.49252853365
337;269.23571063011093;3589.1215407314503;1442.1833911095598;27521.323993915827;1774.8660694889775;35840.30427246937;106.09041315193525;236.24915042768507;3898.7137761878457;148691.9969588696
338;269.04241078360684;3582.5537212233057;1441.8577802279492;27485.106623375817;1774.6090624847288;35766.68545275925;106.0783163651373;235.22748646956896;3898.3567204207475;148686.3954297085
339;269.12559851871816;3565.3789316158427;1441.8324246115776;27435.674929228768;1774.9707133154452;35794.71989006794;106.09733450251993;233.49885621279063;3898.0808660949438;148545.14642796238
340;269.17402998937484;3548.778112039753;1442.178802878427;27436.651979587998;1774.9695767024014;35712.691301339684;106.28667010322712;243.83919493854557;3899.020959410991;148837.09168245408
341;269.1487751012181;3527.7265338975494;1441.5744099028507;27467.783981133318;1775.366350440536;35732.34939485806;106.20770063819454;244.8029250208923;3898.7950569983973;148785.7278562525
342;269.11284718207787;3505.5978813168426;1441.9692642221592;27498.01922658688;1776.1984617811718;35951.00891738222;106.26265738538828;243.55738759975634;3899.08618016944;148766.6621049193
343;268.9134391153148;3496.907300879163;1442.138464374924;27467.54730381555;1775.6544978833317;36012.078222215816;106.42475809106682;249.48311686966886;3899.6910236395133;148872.91656115552
344;268.8689793999093;3477.8490336980053;1442.007047269676;27409.998005498135;1775.784040096635;35951.87347152333;106.30589177906948;252.68586728412666;3900.948160152412;149232.1043940049
345;268.5520184709639;3476.041822552639;1442.3642507744858;27375.70867510447;1775.7567815639666;35859.56194129269;106.27835917830889;251.42780435106954;3901.1957947534165;149152.7700390367
346;268.86929706137147;3477.61702061075;1442.482386740352;27301.92387246996;1775.819507776009;35795.43006230366;106.22192445593544;250.14474426058246;3901.0936033285802;149057.1979688889
347;268.67610263278686;3464.991993133086;1442.4650807015628;27237.25027494807;1776.0204443611603;35767.324507958416;106.29549877995683;249.54872023763875;3901.2169194009966;149067.3735382131
348;268.46737362878355;3455.0393759822905;1442.8445742717442;27240.722628010513;1775.824977846837;35709.641952471036;106.37458486116299;248.71395441591156;3901.809428261516;149077.53590857488
349;269.08044097989796;3552.0122820899824;1442.970052477368;27209.826408273533;1775.3466084041145;35730.126218362275;106.28274271049139;249.9659070890094;3901.2019631793396;149030.1472133032
350;269.0078564308958;3534.198638475952;1442.216400393419;27352.354043998064;1776.120040798386;35934.59392399147;106.2542632826236;248.03691615170266;3900.989331977779;149042.34225404778
351;268.76001237760585;3535.5109735923506;1443.2423596965107;27714.532789688823;1776.223478048049;35901.168508139526;106.2925751473957;246.78744131188193;3900.3692262454533;149056.8562225292
352;269.11933136243186;3554.052298806372;1443.003345901779;27705.05069669377;1776.2150913931077;35824.52316830229;106.46110043149383;254.80032120203745;3900.7343210133254;149061.82419142718
353;268.88639137274254;3557.964096647279;1442.4052526989904;27735.854617812434;1776.322448553646;35787.45688597494;106.50553247506905;252.83096816713123;3900.878864149048;149007.59569563114
354;268.57194419255006;3570.2272340709837;1442.7662344502153;27703.406581490988;1775.674846292358;35880.89555331363;106.37021035997786;257.53079155937803;3900.640375894169;148895.9927147647
355;268.78382316461534;3556.010830130973;1443.122743838987;27725.270047048005;1775.8071376944056;35866.415440661454;106.34372774824648;254.99414204994855;3900.0922156240267;148839.62056634258
356;268.2509482294285;3639.9489763109823;1443.2082461379757;27610.98228445542;1775.1901731260716;35908.86984779821;106.42777946239626;254.94054536313578;3900.7164526728316;148915.51880214797
357;267.8917331711557;3668.772123167243;1443.4075915192643;27601.30426382077;1775.1123271328238;35864.28412900246;106.4126978237408;253.21415113135956;3900.552301412035;148811.04889985992
358;267.6671348887897;3665.5504723239696;1443.9018883974234;27651.699515114076;1775.1574860146516;35832.00923159954;106.51263654729301;254.4839339314596;3900.695371035952;148747.50129182736
359;267.39188047637674;3669.128386937914;1443.2736204319324;27718.841872450525;1775.1251134257423;35788.899939087714;106.50080589300251;251.96570139161537;3900.7701677893233;148638.86247246427
360;267.33084170031617;3651.963447684154;1443.40684879824;27682.344227020865;1775.4379726429518;35803.82701642471;106.53744918611034;251.3615976744387;3901.310764638695;148640.03323158235
361;267.543470427583;3639.732802966302;1443.142485072642;27662.469000603887;1775.5505448077047;35738.54031253506;106.63253350124899;251.31507352046987;3900.1383545565527;148982.97810191492
362;267.37626493567564;3622.17185009971;1443.2089130955185;27633.90164324857;1775.5178213926567;35713.838558737596;106.79537650025942;257.9420090393472;3900.3051767036964;148876.14784706422
363;267.06755517710906;3632.871430184006;1442.463689738278;27777.810142504757;1775.590359012038;35696.86281391537;106.89558587586575;259.40496803810333;3899.320056878034;149126.5632179831
364;267.1246222554694;3605.1959179658356;1441.6227968294793;27992.743594344338;1775.0839009408335;35731.33359863513;106.84819181874512;258.44968297170857;3899.081638219819;149034.3943950184
365;267.1053363874198;3579.7868162843574;1440.9171370569838;28111.394877453444;1775.109971235389;35614.54391900298;106.98378317710004;263.36178933746754;3899.1045381957683;149012.99743378352
366;267.6197794207937;3638.5108146381767;1440.9941228399946;28041.69147034319;1774.6482889888923;35662.43043195743;106.98055583384587;262.1463960593117;3899.3949562281127;148960.77453706498
367;267.5188827843955;3621.577563636609;1441.890843641941;28334.82535242546;1775.6347779705513;35997.22544160763;107.00557582341436;261.1136627567379;3898.4410236111744;149082.2493112246
368;267.5901437897993;3594.541637820902;1441.4420055219482;28306.97385599466;1775.7903802823616;35952.70596231318;106.94207399303706;261.0908618860083;3898.279868541771;149009.74573457433
369;267.4780674650551;3578.0729153401626;1441.2296742160563;28272.220830328813;1775.6719486604877;35939.946156823244;106.92854081165363;259.7211194174781;3898.3374978673755;149014.55402942543
370;267.79094877744046;3587.1103561041537;1441.384775081764;28249.415491425145;1776.1891742060068;35935.88965937759;106.9907390387658;259.2168359002208;3898.0864649437844;148879.4918585328
371;267.68316225274395;3576.4553768200476;1441.6886452860929;28251.24673809575;1776.2968350087795;35919.224572900166;106.9292957489402;258.9390439246973;3898.097162627999;148736.8801875063
372;267.8029698849164;3556.490969452666;1441.5758338259227;28189.644872291556;1776.2834230787357;35851.83929720499;106.8944372931951;257.87639039386517;3898.9140829464695;148937.19821113074
373;267.8751507152831;3523.9617700946105;1440.9759573345193;28260.743709709437;1776.1554658206906;35821.38437875456;106.9770801721748;259.12130424359117;3899.3135777358416;148988.84578736135
374;267.73102737812974;3509.4492871921493;1440.896756313598;28182.364566532066;1776.225525578198;35763.3555065793;106.84935018104795;263.7959668571724;3899.3587085509103;148969.01598107422
375;267.7862938778484;3486.352882524103;1439.8998747828991;28468.606788591296;1776.2768412514533;35702.92619367271;106.82922144335537;263.0667037709984;3899.0201982443164;149032.9864307651
376;267.7533950214832;3472.367500898943;1439.5436160832144;28478.899249446702;1776.3338037122946;35640.94815522973;106.89177084399444;262.22919514713885;3898.9784214757647;149006.49965490412
377;267.77700117728665;3453.1193719541657;1439.8048946540266;28481.60292889087;1776.8069517394329;35682.04406772894;106.9322423445371;260.3704717675727;3899.4541921808127;149059.74358522746
378;267.6982671896238;3446.32152261561;1439.9905514865022;28412.667102078376;1776.573494196893;35634.27908039119;106.92609104928377;258.7131890312253;3899.3407410234445;149025.9921040117
379;267.5714187529586;3436.773822514022;1440.5692852921961;28515.19761218253;1776.4423235873599;35626.57744747734;106.92074915485335;257.00356305668254;3899.061864245888;148989.4270689483
380;267.6551888717034;3425.6293669470797;1440.567277091153;28461.215381438848;1776.7880012734502;35634.39732831204;106.93120499281657;255.67922218419585;3898.4960638791067;149019.4872170899
381;268.02301040110547;3450.7981626268197;1441.530840910664;28797.52693699915;1776.4719910761685;35639.9478571887;106.95356945340295;254.07962234490998;3898.5467575514517;149059.5289612719
382;267.81266247975043;3450.628268328471;1440.81215107934;28932.580201554207;1776.5754740933485;35601.95145898558;106.95789598722416;252.9601322714987;3898.329299797174;149014.50998581547
383;267.5994768790147;3452.9758023445497;1440.6858840795421;28883.766101298635;1776.3817691952072;35566.88392895369;106.89879945343583;253.25067131454972;3897.9431232122397;148975.8270843274
384;267.98050149904964;3475.5089868795303;1440.5815449242505;28770.919516832742;1775.7611175703773;35663.15946024221;106.82050324505437;253.87605771969686;3898.6921467214356;149150.2586075913
385;267.9165500110569;3459.5055596779753;1441.0369019016373;28801.62884065419;1775.6284625670662;35620.75306633019;106.83871394419847;252.08258580119025;3898.589961781001;149046.89438903614
386;268.04308916014924;3432.872905929349;1441.1925230090176;28790.75470902278;1775.8655485656684;35601.98538648076;106.79756509719293;250.90363967209169;3899.2424481227567;149183.13767224393
387;267.9496134873654;3410.3907025541953;1441.6664485248057;28835.093181982993;1775.7001558227812;35562.4498687486;106.86660890107562;250.16051487091954;3899.4024373931456;149107.00228461364
388;267.88060153855935;3392.4112306151173;1441.6272351073776;28784.049992176588;1775.9394654511107;35558.100891655326;106.92692536868473;250.45853434346756;3899.571486575926;149111.4926796659
389;267.95556303639984;3374.8650750037636;1441.575045588874;28764.004875680082;1775.1797354678217;35712.115968804595;106.95648036631655;248.78147273655395;3899.435342554959;148867.31813592845
390;268.01328546440294;3352.033924906889;1442.2075678811805;28837.528597979726;1775.4783680308844;35696.59929845872;106.99915017085563;248.43770181182697;3900.199301454866;149041.43476099466
391;267.7821664621179;3354.9951061302336;1442.237735793383;28761.11165373181;1775.8153012380242;35720.778662605604;106.99987919850456;247.02176900277667;3900.0147066421196;148908.74820854238
392;267.2556884602295;3449.4497989037286;1442.341999658399;28747.095268857687;1775.909853699364;35669.8050266581;106.97325203448251;245.7047564693404;3900.3671719598638;148929.1401083065
393;267.19336247649005;3426.985198941557;1442.9299757941976;28857.717817069028;1775.8762654150262;35630.22643310341;106.84700001434449;250.76587363851837;3900.2861796485;148849.05477809254
394;267.2608387829825;3407.6205257613574;1442.7192355140974;28829.387264193658;1776.4440928964254;35713.67764154977;106.90484195386733;250.12902699820904;3901.240988003172;149054.2335533687
395;267.78004634561455;3490.453801374156;1442.3638479253975;28840.602632864153;1776.2953088504273;35681.54990428098;106.96525655326913;250.0447181607751;3901.4521335996;149025.77383020366
396;267.86863182538724;3476.2445643362994;1442.155021243265;28820.443334947016;1776.432401844238;35666.145830544476;106.91215379070835;250.17970990516338;3901.2624105102736;148992.76481238997
397;267.71051787258295;3471.2544728575076;1442.3747220842936;28808.20949294795;1776.8284809930767;35717.73876463126;106.89652683998156;248.81027241917235;3901.7423068523303;148986.46717767022
398;268.14093640198945;3524.1958248117135;1442.0225176984588;28829.067329145444;1776.388624428859;35719.594502529144;107.01356275240371;251.7311884879113;3901.7915807264662;148878.2054098813
399;268.011845084166;3511.117367359263;1441.8483220046048;28787.485849634824;1776.6476075819542;35718.96548377721;106.94194544216245;252.91824981961656;3900.764203785615;149158.8594356518
400;267.902217296598;3495.5567049405895;1441.8384040586518;28744.90521129789;1777.2727942949957;35857.978403409;106.9446262927722;251.79302656508884;3901.258603748266;149217.75510249435
401;268.28800085611834;3528.9895187386223;1442.101243624177;28735.829368555344;1777.4657345553928;35836.822020882304;106.90730487962634;250.48072050281706;3900.2491161544076;149544.22549335918
402;267.8294370044181;3599.6213590947873;1441.6134517314733;28775.53808287386;1777.7259821384023;35846.612906794864;106.91958495272046;249.58705577738036;3901.013727616829;149411.80832086253
403;267.51861987463997;3614.8515697029666;1442.3731548913577;28972.2863683291;1777.853901228979;35783.80195407088;106.9264117780532;248.02125121112553;3900.762308334332;149352.97333894167
404;267.73981871057765;3609.9593786398937;1442.6392015818733;28956.903485825445;1778.3082191351562;35825.312485630384;106.92829604117564;247.06859454480463;3900.594251965376;149358.40897757374
405;267.80660999897884;3577.514643107411;1443.0213331202808;28958.627539536876;1778.200968527854;35753.835909762995;106.90396259208767;244.57359217721324;3900.50990057669;149235.7979746219
406;267.61712957814444;3576.13701040686;1443.6082428912005;29066.511288348334;1778.059823637933;35752.21262229627;106.89656585104366;243.27816970174777;3901.4542460931957;149479.43103497542
407;267.49958156335566;3558.3256223043354;1444.0840789080282;29146.76608540491;1778.0331272164935;35697.45868115353;106.82963245743171;243.7324418159988;3901.3253504585705;149454.65923803288
408;267.903378498615;3604.8227378605034;1443.9883735682022;29104.69409609602;1778.3821716696202;35736.016798048855;106.8666557000277;242.72176164849333;3901.7972631375424;149423.61725478445
409;268.5740720771213;3752.106031112621;1444.2325443983977;29073.479655602492;1778.4059296693144;35689.904896393855;106.80026396569168;243.20908423291004;3901.446686030484;149396.65816683514
410;268.40504344395146;3751.7278465512954;1444.4603319222877;29045.483362528732;1778.4189003882777;35652.40048660087;106.81696959167569;242.5645869433784;3901.25331923658;149355.76405633596
411;268.33368946085443;3741.5369860509554;1444.6672411320897;29008.167142770984;1778.260747422168;35635.19587260546;106.82600371547707;241.58377061842566;3901.545718830958;149403.04166623167
412;268.28542368925304;3719.89972478983;1444.3609181046656;28995.745234308393;1778.1804487235675;35589.09516097118;106.82860938036399;240.37921271637566;3902.170095382194;149558.0844695974
413;268.48166021247926;3720.9466022813335;1444.5045595446218;28973.216043036507;1778.3596245535557;35561.72689442449;106.83005903453223;239.16094892103277;3902.349311909609;149560.42798315035
414;268.328066018425;3710.387563435433;1444.7248567414063;28970.519057344736;1778.2882423495473;35523.063247518774;106.89156019765016;238.8288109434256;3901.6048788630774;149783.4037151724
415;268.31112886805784;3691.103244153949;1444.865982390046;28939.35085500709;1778.5315110621764;35511.010064213995;106.91405837129297;238.00047374432722;3900.847789176773;149889.95156742475
416;268.442005616945;3671.4645738005242;1444.9303440710548;28897.735737449093;1778.4697700503762;35408.595574028135;107.01600739206685;240.57580334067487;3901.778257911844;150150.12153838354
417;268.4277381847768;3655.6855814967303;1444.581058625074;28889.30549878453;1778.8335482123575;35459.2104167783;106.97977734931673;239.5991876638979;3901.5608797510654;150111.32155490576
418;268.46455828910314;3634.771424285949;1444.9905095373779;28894.258151661543;1778.5744687994397;35447.431497608064;107.01377263233827;238.3818738150088;3901.2985694975614;150031.26832562967
