"sp","Estimate"
1,-17.0853300537753
1,0.834372082060998
1,1.46358748997689
1,0.160978189276501
1,-0.00713734318183887
1,6.15164308196496
1,-4.59432750139777
1,-0.773091989636092
1,-0.0202742799009256
1,0.0127747523030305
1,-8.25219447545937e-06
2,-7.01349802893348
2,19.8410459742856
3,-6.02088109021476
3,0.738844849966093
3,-0.0397323406080049
3,2.41825049973949
3,9.60457983409574
3,-10.6542445220754
4,-18.522888261692
4,0.695384282511639
4,-0.0240912154117786
4,0.00543368020908939
5,-7.80198797882009
5,0.779866671954127
5,-0.0285872448093331
5,-0.038651090690455
5,1.97722109637955
5,9.24426201228381
5,-5.50942780254205
5,0.319938234787481
5,-0.0608329294988135
6,-42.7788123666963
6,0.545376529403107
6,1.6574540043528
6,0.0808725723038212
6,-0.00381155544539353
6,-0.0658964484397153
6,0.00138270410159807
6,7.37160195387419
6,-3.43808206071187
6,0.0403657219713495
6,-1.10495733113036e-05
7,-0.936097217323099
7,-0.0658383689253864
7,-0.0420928519036555
7,0.000540968500900772
7,1.79403403077617
7,0.162884824445745
7,-0.00657743183004288
7,1.58349079452871
7,-0.0138431480582997
8,-9.02427564283617
8,0.567645635374277
8,2.07627465910548
8,0.121318836152642
8,-0.00274984650714555
8,1.41568262729619
8,0.00236827399703878
9,-7.14522435428315
9,0.103158942111481
9,-0.00518000263816678
9,0.121810023603076
9,18.3364555259623
9,-15.919723819029
10,-2.86825240990633
10,6.28171424768002
10,-0.00454061421390423
11,-8.44259976131553
11,2.91097898498526
11,-0.0989595498241185
11,40.1454525046654
11,-56.6330900550913
12,-5.50642827617783
12,1.29900591878978
12,3.07846554141621
12,0.133140627396401
12,-0.103665996403956
12,-0.375511703274496
13,-7.76916732519724
13,4.83923733752569
14,-12.4998316971319
14,1.34519119868287
14,-0.07643333626011
14,1.22488382671748
14,0.199368521609351
14,1.67796428437389
14,0.636469537601562
14,0.0224904349483605
14,-0.035800922509105
15,-3.92067524097959
15,0.862188229439416
15,-0.0258412964178544
15,1.64377667830014
15,4.44822390043404
15,-3.37553307591547
15,-0.00109273976694162
16,-4.29347890904956
16,0.420382143079471
16,-0.16558497390593
16,0.00221608651419412
16,-0.0737246507196309
16,0.00111311207397545
16,1.47269842472859
16,0.0851898553889411
16,-0.00263765102384609
16,7.08724672059905
16,-5.28357857014991
17,-4.3121914852237
17,-0.337289528561068
17,-0.345896318425214
17,0.00293679758938269
17,2.33003900347321
17,0.134721294185489
17,6.94674546240521
17,-5.26098584886948
18,-6.49166401327273
18,1.45569885838041
18,3.86919766604018
18,0.0833265358465706
18,-0.204515239675075
18,-0.113309101776515
19,-6.25657793314158
19,-0.0667348020893023
19,-0.0920419085207218
19,0.00149795697122723
19,4.48521117159552
19,6.74904570070548
19,-5.28222811345276
20,-5.06439506787123
20,4.75949861963711
20,-0.0722594060958318
20,-0.0584550415459289
21,-14.4508459532829
21,13.9582509242831
21,0.0267734855286841
22,-5.14266637262688
22,-0.261870303092281
22,-0.188029889105783
22,0.00178961937278847
22,2.75158821361281
22,0.137618926168694
22,-0.0752275049643919
23,-6.59932597809768
24,-7.2161945885162
24,-0.00410624052149609
24,2.44814236858561
24,0.00424287804218993
25,-7.08018079375793
25,2.23770687214155
25,-0.10597729416066
25,19.7173535956021
25,-22.8086241907189
26,-13.1380498942403
26,3.76615543663038
26,3.54360279289755
27,-9.87981982840934
27,5.62364230399602
27,0.0518108170204356
27,-0.0374782610589577
27,-0.0677626297336774
27,-0.19739761764791
28,-6.44967208531723
28,3.15060146606889
28,1.87326531466437
29,-82.3435752728173
29,3.11247676579693
29,14.4435455920126
29,-27.402803809784
29,0.0799047131049982
29,-2.09156647012866e-05
30,-13.2122973514358
30,1.33799189136661
30,3.50407299320654
30,0.00257906237453944
30,0.00281057063202403
