"sp","Estimate"
1,1.66988941348554
1,0.137220329585456
1,-0.0229629966299236
1,-0.0122570302752954
1,0.380253305193261
2,2.70730918588831
3,1.85591269717517
3,0.0802943111206284
3,-0.0594634697919152
4,0.435298097075908
4,0.151766931885413
5,-0.937761716184205
5,0.104564337241472
5,0.0235974105598832
5,0.224153058318029
5,-0.0582537346275479
5,0.00325512167403766
6,2.02061172922923
6,0.0940865884912534
6,-0.0440801635972613
7,1.36825201552564
7,0.115062043265748
7,-0.0270665266123859
8,10.5580666290246
8,0.0111262774323811
8,-0.25453914572259
9,2.77043185639892
9,-0.0452844863594185
10,0.619782869974104
10,0.320098583208524
10,-2.73110140978272
11,2.07202776478211
12,1.57843418338515
12,0.141734793835568
13,1.42444612708427
14,6.51916536010058
14,0.0958922881810757
14,-0.00285648596497158
15,1.54006707340269
15,0.152507001798422
15,-0.0841749006178046
16,3.77045796716446
16,0.0648166263712091
16,-0.029434610237368
16,0.000642600469554041
16,0.0494711588386407
17,9.8962286462842
17,0.020904802573139
17,0.212833451844443
17,-0.0101116710772502
18,5.38714797674904
18,0.204593215528914
18,-0.145742987843845
18,-0.0280818944173677
18,-0.214590011057657
19,2.75507583571913
19,0.16146489246821
19,-0.060063510680244
19,-0.0544856165924523
20,2.09382177569847
21,2.07217838683266
22,1.46307463339048
22,0.150371675530398
22,-0.0191628024787231
23,2.71882527427579
24,9.257047595852
24,0.0417951483200179
24,-0.0016460360223607
24,-0.0291128682446375
25,2.65324196460731
26,3.47754094829209
27,2.21542112392049
27,-0.0719048336220437
27,0.00159912349076796
28,0.93224211924931
28,0.208182667466701
29,-3.71800362916631
29,0.0224204354794973
30,2.48605541499998
