"sp","parmEst"
1,0.00658698435097338
1,-0.00090371447638881
1,0.00014644994735583
1,-0.00011438235755625
1,1.07613412659425e-05
1,1.91451517591974e-05
1,-2.94387647420173e-05
1,-1.06098406578291e-06
1,-1.28187267810678e-06
1,2.87164721629263e-06
1,-0.000835050181322572
1,8.91330996006454e-05
1,5.37657029074484e-05
1,-1.60872442060177e-05
1,0.0114435198144958
2,0.0972359065613052
3,0.0438143227940979
3,-0.0060892842843799
3,0.00095482872323224
3,-0.00109208222709297
3,4.84015760664983e-05
3,0.000441740294003179
4,0.201218277058828
4,-0.0132149493121543
4,0.00117543881012412
5,0.0932177328640843
5,-0.0017094157797988
5,0.000192801867456196
5,-1.73107770386597e-05
5,-6.08608134424797e-06
5,3.40203612229637e-05
5,0.00256064392965427
5,-6.31125013388234e-06
5,-4.67590623050877e-05
5,0.00333934567323412
5,0.000534644630211931
5,-1.8211308864984e-05
5,-1.14088529159568e-06
5,5.28063491336863e-05
5,1.66215837709733e-05
5,-0.000285973198549643
5,1.24164871257184e-07
5,-5.64700035830379e-08
5,-5.69325275077365e-06
5,5.31611524463938e-07
5,1.32756730778947e-06
6,0.063073920728331
6,-0.00982084538027599
6,0.00172216592989558
6,-0.00215788329398951
6,0.00021685799552083
6,0.000294497313107286
7,0.027221043513249
7,-0.00405959528960705
7,0.000670925986765653
7,-0.000416154379595171
7,1.81593035724687e-05
7,7.95491790591422e-05
8,4.84767024726852
8,0.0196582082694598
8,0.0019867398778076
8,-0.159163507640812
8,-0.0009734796483683
8,0.00528687041158902
9,0.0299728743579099
9,-0.00142937476954113
9,8.77359312523137e-05
10,0.685599661239897
10,-0.105114822203829
10,0.017257657376748
10,-0.160025550220754
10,0.0188265353200887
10,1.06369924558501
11,0.0123873800087723
12,0.179342026055658
12,-0.0261950217518982
12,0.0042019318168574
13,0.0213739732502569
14,0.303743477561822
14,-0.00817755867856708
14,0.00172599382323689
14,-0.000143716489317938
14,-1.07962079462581e-06
14,8.61437481199658e-08
15,0.0414669559752497
15,-0.0063814916234334
15,0.00107362807976274
15,-0.000884257718201552
15,4.96384198250099e-05
15,0.000306785431469276
16,0.239610147879553
16,-0.00134886134519599
16,0.000175670785626038
16,-0.000146289870982179
16,-7.68796309292547e-07
16,5.73210460148503e-05
16,4.41462583588365e-06
16,-6.74891186340814e-08
16,-1.46822445997097e-06
16,4.08831202148758e-08
16,0.00602961302814064
16,-8.61712386588633e-06
16,6.61771013224978e-06
16,-1.34945792191714e-07
16,0.000158068961101982
17,0.810446800103416
17,-0.00037696792894025
17,2.01009289480638e-05
17,0.0221139341844147
17,4.75645201067555e-06
17,0.000739768096991666
17,-0.00108719495052597
17,1.14383953162428e-06
17,-1.92631549684446e-05
17,2.27816209337059e-06
18,1.14810766377445
18,0.000751935354744596
18,0.000233555278228953
18,-0.00330276462239795
18,3.69132223862149e-05
18,0.000735099072286749
18,3.62859076181859e-05
18,-3.41859692037134e-05
18,-3.57347746392964e-05
18,2.45321517692669e-05
18,-0.067618507578838
18,-0.000129803260412814
18,0.000183250515848744
18,3.12342171432268e-06
18,0.00402083758056902
19,0.032784296131243
19,-0.00523472898522068
19,0.000951888957663409
19,8.86371637410483e-05
19,-4.37629076224515e-05
19,2.73342106068446e-05
19,-9.07869289964637e-05
19,-1.32949475265533e-05
19,4.94635657462733e-06
19,1.55073528001175e-05
20,0.0188317045995326
21,0.0439695479331249
22,0.00918255334244657
22,-0.00145923208286695
22,0.00024942713938762
22,-6.27458547198217e-05
22,2.44589406751702e-06
22,1.60868181986847e-05
23,0.091324247462843
24,2.55449321154503
24,-0.00702700272510453
24,0.000268253482181196
24,3.30676836541616e-05
24,-3.93389514171934e-06
24,7.53038388319101e-08
24,-0.0102601929048274
24,1.77094011762429e-05
24,5.63630342549681e-09
24,4.1809618251694e-05
25,0.0536625982730973
26,0.0396978031202463
27,0.018285209008374
27,-0.00156501282857913
27,0.000222308237666098
27,2.54143401919235e-05
27,-4.30606488604956e-06
27,9.48919038576322e-08
28,0.242928672370497
28,-0.0344574110405972
28,0.0056513293734009
29,5.29740921575936
29,-0.0211904975522296
29,8.51857669823483e-05
30,0.0228153892192773
