"sp","estimate"
"Picea glauca",5.37606820984422e-05
"Picea glauca",7.87060728729399e-05
"Picea glauca",-0.0614886798627819
"Picea glauca",-5.52232913496591e-06
"Picea glauca",1.52842892246087e-05
"Picea glauca",0.0764197768624258
"Picea glauca",6.81694097240739e-06
"Picea glauca",-1.97112418352678e-06
"Picea glauca",-3.84093214991916e-06
"Picea glauca",-4.12250488878848e-06
"Picea glauca",3.0365641224197e-07
"Picea glauca",0.0153873361125741
"Picea glauca",-1.74659322534633e-05
"Picea glauca",-7.54122721341272e-06
"Picea glauca",-0.00265447830261352
"Picea glauca",-1.05140513229102e-06
"Picea glauca",0.000692452007099574
"Picea mariana",0.0939694727897808
"Picea mariana",-0.000827561619721641
"Picea mariana",4.12520231145987e-05
"Picea mariana",-0.000468109405368302
"Picea mariana",2.36379717487965e-05
"Picea mariana",2.33690240250959e-05
"Picea mariana",-0.00186426108098963
"Picea mariana",1.31776556209281e-05
"Picea mariana",6.84797603773533e-06
"Picea mariana",0.0360355404157673
"Picea mariana",1.57191600999499e-05
"Picea mariana",-1.1993332458375e-06
"Picea mariana",-1.455855706272e-06
"Picea mariana",-5.08147578191887e-07
"Picea mariana",1.18480583836272e-07
"Picea mariana",-0.000276976239626259
"Picea mariana",2.89993938266458e-07
"Picea mariana",1.66587519175673e-07
"Picea mariana",4.23759219730624e-06
"Picea mariana",-1.74615392126067e-09
"Picea mariana",9.94226075298445e-07
"Picea mariana",-0.0073970382556249
"Picea mariana",7.050216102133e-05
"Picea mariana",1.71821278201823e-05
"Picea mariana",0.000235063595433601
"Picea mariana",5.44625551925713e-07
"Picea mariana",1.67328524644022e-05
"Picea mariana",0.00582439401279467
"Pinus banksiana",16.0225729540302
"Pinus banksiana",-0.00222868991142075
"Pinus banksiana",2.99359584567067e-05
"Pinus banksiana",-0.000692084589912807
"Pinus banksiana",1.83938457675398e-05
"Pinus banksiana",2.43113976479577e-05
"Pinus banksiana",-1.76814210167318e-05
"Pinus banksiana",-7.34357107065177e-07
"Pinus banksiana",-1.34813551058829e-06
"Pinus banksiana",1.00914142153441e-07
"Pinus banksiana",-0.0092732018604805
"Pinus banksiana",8.98537540220461e-05
"Pinus banksiana",1.13465995047905e-05
"Pinus banksiana",1.68186275585951e-06
"Pinus banksiana",0.00489506536933208
"Pinus banksiana",1.46961133231035
"Pinus banksiana",-0.000151591724076047
"Pinus banksiana",-2.93519484532392e-05
"Pinus banksiana",-2.61946060674782e-06
"Pinus banksiana",-0.000608781069918913
"Pinus banksiana",0.135338586065587
"Pinus banksiana",0.0336360270515347
"Pinus banksiana",-3.51145432041828e-06
"Pinus banksiana",-6.84271242187935e-07
"Pinus banksiana",-6.05933691518003e-08
"Pinus banksiana",-1.55958754176636e-05
"Pinus banksiana",0.00310729165805123
"Pinus banksiana",7.15651791322841e-05
"Pinus resinosa",8.21314688035766
"Pinus resinosa",0.14707553759214
"Pinus resinosa",0.00435826451949206
