"sp","Estimate"
1,-19.6342512934944
1,0.752836114674985
1,1.45132734663143
1,0.189899072130225
1,-0.00844068903793078
1,6.1377675364433
1,-4.45860141868807
1,-1.00992328190075
1,-0.0258407125687747
1,0.0129531428617896
1,-0.00000826343092801589
2,-12.1155318092726
2,2.18732070489187
2,1.33732729453264
2,166.705244271013
2,-739.333352614081
3,-6.5327124159233
3,1.07735865046546
3,-0.0379095184073504
3,2.52051113104173
3,7.37135567059872
3,-7.1028943306086
4,-19.6140362213633
4,0.576863817638547
4,-0.0186656602806475
4,0.00614038556151395
5,-7.96174786250094
5,0.974755783003927
5,-0.0400908112482246
5,-0.0480600196148572
5,2.74335773490274
5,7.17245320858168
5,-4.31347698301225
5,0.323536779981268
5,-0.0723276541386647
6,-40.1494257631564
6,0.653987446652609
6,1.79036011693563
6,0.122894647632581
6,-0.00548739812163939
6,-0.0889163140912587
6,0.00169984633132525
6,9.26013634956129
6,-7.52419954384035
6,0.0370596755015823
6,-0.0000100983699935466
7,-1.18268270591246
7,-0.0645350449222339
7,-0.0409480224921332
7,0.000557505057676418
7,1.91125440033638
7,0.1744925819412
7,-0.00718586154254723
7,1.52330160898075
7,-0.0134350501652954
8,-11.3344946893742
8,1.43393450571697
8,2.22432083505965
8,0.148882298123165
8,-0.00391729691737683
8,1.93140203786979
8,0.00302593661792697
9,-7.61158956040301
9,0.0840013859273716
9,-0.00514151160619678
9,0.153873889528789
9,19.9197156800099
9,-16.4007960581731
10,-2.25222622936249
10,6.12949745079305
10,-0.005142294260188
11,-8.24433796391837
11,2.53157523380963
11,-0.0983985738503211
11,41.3943858015138
11,-59.0675283270277
12,-6.24160798271014
12,1.70833449893547
12,2.89916454332307
12,0.142856941143702
12,-0.0980405843135665
12,-0.324788506624814
13,-7.34912360324755
13,4.65956937638094
14,-12.1957399009321
14,1.30051908997609
14,-0.0652322773708288
14,1.45270263140352
14,0.181898611493776
14,1.9199366493677
14,0.937051992608065
14,0.0172969089202633
14,-0.0574262439779935
15,-3.22167447406069
15,0.678750131306227
15,-0.0292505934888618
15,1.62117689231767
15,3.94995829917302
15,-2.74377653359219
15,-0.00127740084952445
16,-3.58165118604318
16,-0.169273065496209
16,0.00234019509647791
16,-0.0701087183014976
16,0.00102792664725064
16,1.54790503119431
16,0.0780539496007364
16,-0.00233258325971536
16,6.88799517938873
16,-4.97904609247897
17,-4.58993094082664
17,-0.312637998699944
17,-0.345323672287508
17,0.00271223817076723
17,2.13455574971114
17,0.151351422230565
17,8.51610366392367
17,-6.48341349888441
18,-6.84821455908464
18,1.40973793237891
18,3.9492496623062
18,0.0683018968669753
18,-0.163305617196581
18,-0.0917294679177425
19,-6.25694095345206
19,-0.0634041649944531
19,-0.0877280347642597
19,0.00166447366376755
19,4.38731005283111
19,6.59023371262313
19,-5.24896868237543
20,-4.85825340100887
20,4.96291837840956
20,-0.0997860595006957
20,-0.0605670160735897
21,-22.1031872244129
21,12.983242689238
21,0.0531990804947677
22,-6.58598555046329
22,-0.229865762014243
22,-0.177850959557202
22,0.00157101967326111
22,2.79048682341697
22,0.111928008249822
22,-0.11325848022133
23,-6.78694657978605
23,26.6513923827252
24,-6.92994222863449
24,-0.00405325774538441
24,2.49876154612853
24,0.00381371243683385
25,-8.63641243250951
25,2.44778122761707
25,-0.166284286270918
25,33.5901479138494
25,-40.505492129984
26,-12.4555675273755
26,3.61487306053154
26,3.21878871864694
27,-9.56431632987114
27,5.35233353798042
27,0.0579422995481306
27,-0.0445747899467584
27,-0.0685130448630151
27,-0.202978904298455
28,-6.49218308391793
28,0.343140378084466
28,-0.0173446646879399
28,10.3583337660872
28,-7.74040469304193
28,1.12225446061286
29,-74.7569666786194
29,2.59437380204418
29,18.8762123003869
29,-32.5143186057645
29,0.0691842598068223
29,-0.0000174003476708195
30,-12.8741035824737
30,1.88828321717963
30,0.00175519917520332
30,2.59163896176616
30,0.00221307920871207
30,0.00250318910874914
