Estimate;Effect;pert;sdom;vp;milieu;StdErr;DF;tValue;Probt
-2.041733848;ldhp;;;;;0.454250911;483.6469119;-4.49472703;8.7268E-06
2.672694033;ldhp2;;;;;0.198887315;544.9469906;13.43823278;0
0.014070999;ldhp*st;;;;;0.004681664;553.8661752;3.005554893;0.002771035
-1.18535745;ldhp*rdhp;;;;;0.180084495;531.7843779;-6.582229359;1.11291E-10
-0.391774866;ldhp*milieu;;;;0;0.203586985;162.6870238;-1.924361059;0.056054655
0.195417546;ldhp*milieu;;;;2;0.164647479;154.8306948;1.186884527;0.237091044
-0.156266613;ldhp*pert;MOY;;;;0.064482606;415.8287834;-2.423391714;0.015802282
