SampleSize;SimpsonTrue;SorensenTrue;SimpsonPoint;SimpsonVar;SorensenPoint;SorensenVar
5;0.3946561416934635;0.6583146612408896;0.30170009415359467;0.003024605448592118;0.6588794779227992;1.7801721362241426E-4
5;0.3946561416934635;0.6583146612408896;0.34391825830705464;0.004349835838561663;0.672653319225537;1.2724321961742993E-4
5;0.3946561416934635;0.6583146612408896;0.42393285328854496;0.0014873962351440067;0.6454410988430915;3.6626748728752585E-4
5;0.3946561416934635;0.6583146612408896;0.3941411451398136;0.003969264563657258;0.6788990825688074;3.7991981246957566E-6
5;0.3946561416934635;0.6583146612408896;0.3689464968608156;0.005038031429505617;0.6489076833342171;7.750796742475385E-5
5;0.3946561416934635;0.6583146612408896;0.4494819167096748;7.152741391367326E-4;0.64900779588944;1.7071815490538874E-4
5;0.3946561416934635;0.6583146612408896;0.353301232351261;3.776819095615793E-4;0.6490077958894401;3.4248482806087345E-4
5;0.3946561416934635;0.6583146612408896;0.39208884928716903;4.0823063455257464E-4;0.6530953202462456;3.348114789989934E-4
5;0.3946561416934635;0.6583146612408896;0.3587165610813306;3.3568960276361156E-4;0.6572818860941676;3.051777756226908E-4
5;0.3946561416934635;0.6583146612408896;0.35413784034122747;0.0045010573688165165;0.6645443314644113;1.0596761694129111E-4
5;0.3946561416934635;0.6583146612408896;0.33722332063461447;0.0031419339630781324;0.6596671949286846;6.078518935451647E-5
5;0.3946561416934635;0.6583146612408896;0.35443127793940254;0.00455822419229222;0.6640324963072378;1.0996872766280511E-4
5;0.3946561416934635;0.6583146612408896;0.4380023801073136;3.527637626075893E-4;0.6599176984442119;1.4481383568600836E-4
5;0.3946561416934635;0.6583146612408896;0.3813376644761463;0.0060160683160033895;0.6577321551317196;4.2216878395301226E-4
5;0.3946561416934635;0.6583146612408896;0.31135759464662205;0.013900012191321837;0.6370680992502126;4.2820239222632784E-4
5;0.3946561416934635;0.6583146612408896;0.42614762219286656;0.0010906872851098464;0.6230543955745973;5.035612847789906E-4
5;0.3946561416934635;0.6583146612408896;0.3022083291317939;0.0017859170100806108;0.6523835836640377;2.532941653443312E-4
5;0.3946561416934635;0.6583146612408896;0.435562052781411;2.1006651644880285E-4;0.6713408897450831;1.0518527980007604E-4
5;0.3946561416934635;0.6583146612408896;0.31720561233646405;0.005735621837485653;0.6399619520906938;3.593339505470929E-4
5;0.3946561416934635;0.6583146612408896;0.3227786752827141;0.0035353085124753564;0.6713408897450831;3.6978612112689424E-5
5;0.3946561416934635;0.6583146612408896;0.3988842876210684;0.0019989831242019024;0.6634991187064143;2.1231981380704368E-4
5;0.3946561416934635;0.6583146612408896;0.3580421092154442;0.002455743958207226;0.6502414500641593;7.169170754911868E-4
5;0.3946561416934635;0.6583146612408896;0.42072015161086546;0.0010332257609559036;0.6713408897450831;6.65215095512825E-5
5;0.3946561416934635;0.6583146612408896;0.36143270622286544;0.00658979249647687;0.6645443314644113;3.973574822269414E-5
5;0.3946561416934635;0.6583146612408896;0.38144329896907214;0.0055497809394419026;0.6617418351477449;1.83519984136716E-4
5;0.3946561416934635;0.6583146612408896;0.4278056129778214;6.010175324199156E-4;0.6421387093239838;1.5467239845211477E-4
5;0.3946561416934635;0.6583146612408896;0.4255591054313099;0.0012517324881977938;0.6604023042780244;3.274216658787827E-4
5;0.3946561416934635;0.6583146612408896;0.43919899736143914;3.659714411646993E-4;0.633696089057705;7.365824037213704E-5
5;0.3946561416934635;0.6583146612408896;0.4003460106149019;0.005128088865430393;0.6417309039943938;4.848515805887094E-4
5;0.3946561416934635;0.6583146612408896;0.4018209741114524;5.174116888950939E-4;0.6468950333484427;3.5598055192360365E-4
5;0.3946561416934635;0.6583146612408896;0.3432418952618454;0.0031594679067607993;0.6537652503155237;1.5138741342159758E-4
5;0.3946561416934635;0.6583146612408896;0.40073825856878326;0.001228551938832051;0.6557467866503419;1.6093884393990576E-4
5;0.3946561416934635;0.6583146612408896;0.3378995433789954;0.0024399921959449844;0.6617418351477449;2.838446205425918E-4
5;0.3946561416934635;0.6583146612408896;0.33609958506224064;0.0055963316152294225;0.6448254745866504;8.093625117454624E-5
5;0.3946561416934635;0.6583146612408896;0.36394705341498534;0.006323306540703656;0.6684691201736143;9.870270786865046E-5
5;0.3946561416934635;0.6583146612408896;0.4626713597628751;7.581553427546011E-4;0.6676787351054079;1.1955475943790402E-4
5;0.3946561416934635;0.6583146612408896;0.4301171214456418;8.125487639108604E-4;0.659410858726175;2.3558103332483668E-4
5;0.3946561416934635;0.6583146612408896;0.4672523488111346;1.1357749911792208E-4;0.6554526042403369;1.5241765860541843E-4
5;0.3946561416934635;0.6583146612408896;0.3628768616055213;0.003208327338094081;0.6549960660896931;1.4859139432558504E-4
5;0.3946561416934635;0.6583146612408896;0.3984075250629151;7.664854835917527E-4;0.6775178026449643;2.8878399166729445E-6
5;0.3946561416934635;0.6583146612408896;0.4457692547163938;0.0012241553536448445;0.6516251492084614;3.399014758124219E-4
5;0.3946561416934635;0.6583146612408896;0.4693225594287325;4.0036961156107373E-4;0.6645443314644113;1.7840258196590632E-4
5;0.3946561416934635;0.6583146612408896;0.42640919917023073;0.00203830503275183;0.6446218047379527;2.214430566595785E-4
5;0.3946561416934635;0.6583146612408896;0.4327405042141611;0.001189873501745869;0.672005152425934;7.938800348897206E-5
