SampleSize;SimpsonTrue;SorensenTrue;SimpsonPoint;SimpsonVar;SorensenPoint;SorensenVar
5;0.41300185947838874;0.6185746245684519;0.40183880932783705;7.258304510268575E-4;0.6168399674155801;1.9034606831563858E-4
5;0.41300185947838874;0.6185746245684519;0.41605571652282575;4.7115443456912065E-4;0.6114510516769508;3.697351603316958E-4
5;0.41300185947838874;0.6185746245684519;0.40874836990215846;4.8685637490078417E-4;0.6101773752318352;2.699546532905802E-4
5;0.41300185947838874;0.6185746245684519;0.42051051429188174;8.984176269070696E-4;0.6312420443410653;4.254169612358164E-4
5;0.41300185947838874;0.6185746245684519;0.4114285487757769;1.4646354945791317E-4;0.6211462362622019;2.6463636103950234E-4
5;0.41300185947838874;0.6185746245684519;0.38479366236432255;0.0012439767542206273;0.5997843718501065;4.8084327572493215E-4
5;0.41300185947838874;0.6185746245684519;0.42445038136803037;1.200781276455338E-4;0.6186747557729465;1.7641339946200866E-4
5;0.41300185947838874;0.6185746245684519;0.42128851642889936;4.380022689912072E-4;0.6169129638502966;1.5472854881727914E-4
5;0.41300185947838874;0.6185746245684519;0.4073558197959418;2.3309755164649913E-4;0.6266884580689417;1.8314832138474873E-4
5;0.41300185947838874;0.6185746245684519;0.4057859818567496;2.325663789408444E-4;0.6152749930318915;4.167857819637428E-4
5;0.41300185947838874;0.6185746245684519;0.4064935702710098;7.145337684409639E-4;0.6127571922275878;6.209515525143079E-4
5;0.41300185947838874;0.6185746245684519;0.4251216496103495;3.4714550850528975E-5;0.6228275651256098;2.401565902442535E-5
5;0.41300185947838874;0.6185746245684519;0.4325299466012412;7.035490475786185E-4;0.6358892660893581;2.2866953380180872E-4
5;0.41300185947838874;0.6185746245684519;0.39301574699892605;1.1656553430597489E-4;0.6026450116009281;4.7370367641503614E-4
5;0.41300185947838874;0.6185746245684519;0.4149955519675195;8.562783342122562E-4;0.6143133602213742;1.7386323349202412E-4
5;0.41300185947838874;0.6185746245684519;0.38549102836195254;2.939373004044593E-4;0.6028757531021824;1.460664412237548E-4
5;0.41300185947838874;0.6185746245684519;0.41606932504763844;3.17839387816239E-4;0.6131036074456876;1.6633618407171035E-4
5;0.41300185947838874;0.6185746245684519;0.4071950952358753;5.35449814959587E-4;0.6265326819673221;5.927037335965261E-4
5;0.41300185947838874;0.6185746245684519;0.41914217414430105;3.293355569571131E-4;0.6091670689186353;1.1567126245543005E-4
5;0.41300185947838874;0.6185746245684519;0.41957359972474995;1.7028736159633846E-4;0.6106318088337356;1.1816111945512263E-4
