SampleSize;SimpsonTrue;SorensenTrue;SimpsonPoint;SimpsonVar;SorensenPoint;SorensenVar
5;0.059948296495137096;0.18082894994047904;0.040436067299000227;6.753512558283895E-4;0.17211065220731692;0.003838957491609502
5;0.059948296495137096;0.18082894994047904;0.06562438415555409;9.306295349847385E-4;0.18350477590007347;0.001364997459333827
5;0.059948296495137096;0.18082894994047904;0.03394522030283308;2.0295204361874266E-4;0.1273675114391353;0.001319053598871418
5;0.059948296495137096;0.18082894994047904;0.05759766024246681;8.213624587198433E-4;0.17052264454727054;0.002282484026816603
5;0.059948296495137096;0.18082894994047904;0.10640110767919907;0.002738840533477207;0.2466722036409347;0.0013847996956587304
5;0.059948296495137096;0.18082894994047904;0.07772907643229504;4.872137006766861E-4;0.18723343953848753;0.001206261500814665
5;0.059948296495137096;0.18082894994047904;0.062339755329279906;0.002638032745810695;0.20279023418036873;0.002211592560679683
5;0.059948296495137096;0.18082894994047904;0.11655456279490012;0.002351701554667551;0.25575101488497964;0.0018496457415879573
5;0.059948296495137096;0.18082894994047904;0.09285249558509155;5.666469834134526E-4;0.2262740656851642;9.338533858203217E-4
5;0.059948296495137096;0.18082894994047904;0.04167014265454242;1.4368113322070855E-4;0.14419678817706463;0.0025741573561003555
5;0.059948296495137096;0.18082894994047904;0.05851780455724244;0.0021559221985478455;0.19547500193395434;0.003993461346079896
5;0.059948296495137096;0.18082894994047904;0.09141310022983803;0.0020934542552984788;0.24218616720390043;0.00189023166534676
5;0.059948296495137096;0.18082894994047904;0.028873666868984654;6.384098801764613E-4;0.13552352751308647;0.0032214711401056086
5;0.059948296495137096;0.18082894994047904;0.05319772085840566;0.0011121340111058572;0.17974174321026384;0.0019241852967497445
5;0.059948296495137096;0.18082894994047904;0.13530509973469587;6.081971861591204E-5;0.2691029900332226;2.1577235722191032E-4
5;0.059948296495137096;0.18082894994047904;0.05541511811273209;7.143868067859624E-4;0.17891633488090156;0.002256915929102319
5;0.059948296495137096;0.18082894994047904;0.0773444820875081;0.002939285195858402;0.22770604561361166;0.003457561488957283
5;0.059948296495137096;0.18082894994047904;0.05914774286959938;0.0019450531402697311;0.20456872426110898;0.0031801995703647627
5;0.059948296495137096;0.18082894994047904;0.05094462680598313;0.0017462596266232266;0.1954750019339543;0.004183505735387549
5;0.059948296495137096;0.18082894994047904;0.06562438415555409;7.339851788377726E-4;0.18350477590007347;0.0012721808133145203
5;0.059948296495137096;0.18082894994047904;0.08557249088543757;6.794727120666016E-4;0.2120050378530995;0.0011688927913018588
5;0.059948296495137096;0.18082894994047904;0.08095010311865311;0.0015736979610236322;0.20002184240703327;0.0015635072713948456
5;0.059948296495137096;0.18082894994047904;0.0610154098630559;0.0014899065128716681;0.1954750019339543;0.0027825635836042717
5;0.059948296495137096;0.18082894994047904;0.07487713211910957;0.0013630759528861674;0.21366261211451035;0.002099110434041811
