ModelID;ParameterEstimate
1;-1.3126874476E-7
1;-1.0738208184E-7
1;9.69720148464E-6
1;8.99577392046E-6
1;-5.0854941969E-6
1;-4.8632836334E-6
1;-0.0000816577741
1;-0.0000692088344
1;1.7533022668E-7
1;2.94596878701E-9
1;-2.3693923228E-7
1;1.26430498673E-7
1;1.83300088362E-6
2;0.01472974804798
2;0.01334728556558
2;0.01400916455885
2;-0.0000712505113
2;-0.000061398587
2;0.00642029069887
2;-0.0000591135801
2;-0.000061734345
2;0.00565938587242
2;0.00624729055523
2;-0.0000180429709
2;-0.000014582758
2;-0.0000117057207
2;-9.2310617746E-6
2;0.00348659345335
2;-0.0000174674879
2;-0.0000211297425
2;-9.689862592E-6
2;-0.0000116754262
2;0.00288381292599
2;0.00349159746371
2;-0.0001389146847
2;-0.0000827575251
2;-0.0001246982915
2;-0.0001003641008
2;-0.0003471037155
2;-0.0002899288482
2;0.012932181902
2;-0.000091943862
2;-0.0001166931148
2;-0.0000914353548
2;-0.0001141521135
2;-0.0002900119426
2;-0.00035819389
2;0.01090113309171
2;0.0143808275836
2;0.00023773319704
2;0.00018013651964
2;0.00001509391811
2;0.00001244539319
2;-0.0004371679536
2;-0.0003478088235
2;0.00019869682637
2;0.00017020832326
2;0.00320694489751
2;0.00019740402256
2;0.00026416038455
2;0.00001276836042
2;0.00001680092174
2;-0.0003476346146
2;-0.0004233698401
2;0.00016210833999
2;0.00019768115105
2;0.00253886578752
2;0.00336626930438
2;0.00200987962297
2;0.00208679891997
2;1.37927574842E-6
2;4.33304660205E-6
2;0.00003538863313
2;0.00002319262706
2;-0.0000509259014
2;-0.0000245712523
2;-0.0002004369635
2;-0.0001030944521
2;0.03444481943613
2;7.26734019438E-6
2;7.63085289435E-6
2;-0.0003194071827
2;0.00017518729824
2;1.69827265732E-6
2;4.00119033617E-7
2;-4.1417446968E-6
2;-0.0000188576239
2;-3.8581665101E-6
2;-2.7905901625E-6
2;-0.0001551210974
2;0.0182857145638
2;2.48721850409E-6
2;8.21259918325E-7
2;2.35497749888E-6
2;1.09591210063E-6
2;-0.0004790219223
2;-0.0001276483086
2;0.00005322506899
2;0.00002185606377
2;0.00008452982391
2;0.00003986673893
2;-0.0000537368054
2;-0.0000116953
2;0.00486740763157
2;0.00006639450119
2;0.00006793883081
2;0.00002253114893
2;0.00001825163171
2;0.00005806990943
2;0.0000388765182
2;-0.0028666861441
2;-0.0025122528449
2;-0.0000432247061
2;-5.9468032583E-6
2;0.0000243452954
2;-6.9238190842E-6
2;-0.0002327623725
2;0.0210490791552
2;-0.0000584203603
2;-0.0000328912853
2;-2.7435684858E-6
2;-1.3972239861E-6
2;0.00008247512566
2;0.00004130073659
2;-0.0000390534551
2;-0.0000159321368
2;-0.0005556477461
2;-0.0002624120133
2;0.00037307773392
2;0.00001274557364
2;-0.0002971330653
2;0.00015590492548
2;0.00206222352179
2;-0.0021843956137
2;-0.0027087855529
2;2.36458672136E-6
2;5.90207398919E-6
2;-3.7668643638E-7
2;4.56420789341E-6
2;1.60281865685E-6
2;0.0000124859263
2;0.00005787718391
2;-0.0000113760152
2;-0.0007301218175
2;-2.6355533975E-6
2;1.1441470996E-6
2;-4.4120731668E-6
2;0.00001575349235
2;0.00281232046103
2;6.82269754638E-6
2;9.7713474499E-6
2;-0.0002420504302
2;-0.0005749203681
2;3.07671299253E-7
2;1.86831487736E-6
2;6.09563485312E-6
2;0.00002586751597
2;9.14022867538E-7
2;-1.2002059181E-6
2;-8.1708685034E-7
2;-8.762154363E-6
2;5.12673116814E-8
2;-1.1693507472E-6
2;5.98283433678E-7
2;-0.0000138173356
2;0.00130644613033
2;-8.8699854823E-7
2;2.63453443967E-6
2;8.39077596363E-7
2;2.32459293135E-6
2;-0.0001440385968
2;-0.0005866296619
2;3.36084850401E-6
2;0.0000473353451
2;0.00001253746793
2;0.0000653508037
2;-8.0580117426E-6
2;2.87889458113E-7
2;-0.0000102435484
2;-5.974385708E-6
2;-0.0000134925182
2;-5.9327839645E-6
2;-3.926550535E-6
2;0.00109425178288
2;-0.0000268115685
2;-0.0000124412056
2;-6.4604896034E-7
2;0.00001870446346
2;-2.3307604055E-6
2;0.00004128686714
2;-0.0013238206352
2;-0.0037128026318
2;-0.0000185459975
2;-0.0000310488664
2;0.00001378064443
2;1.16304474022E-6
2;-0.0000143403711
2;0.00017501848936
2;3.42629733876E-6
2;-0.0000720686578
2;-0.0000459024254
2;-0.0001198580314
2;0.00536671104031
2;-0.0000181092117
2;-0.0000581843102
2;-5.6370576643E-7
2;-2.1758106026E-6
2;2.08216449339E-7
2;0.0000485676597
2;-0.0000114968406
2;-0.000029987235
2;0.00020121424262
2;-0.0001560920535
2;0.00005955267221
2;3.94687371162E-7
2;-2.6139388565E-6
2;7.86862240927E-8
2;0.00002504958108
2;0.00012955358741
2;5.65038665556E-6
2;-0.0001339043749
2;0.00006201926582
2;0.001192245415
2;-0.0002470610475
2;-0.0002325396185
2;1.41794896094E-6
2;1.20937149924E-6
2;3.59213956894E-7
2;3.18774389781E-7
2;2.50772049045E-6
2;1.80465727771E-6
2;-5.8696583923E-6
2;-4.7964314638E-6
2;-0.0000410049452
2;-6.7757755894E-8
2;-4.2722540109E-8
2;-1.0313083709E-6
2;3.89593706061E-7
2;6.53013994567E-6
2;3.66716603956E-8
2;7.50700721016E-8
2;1.49048640674E-6
2;-1.1604614479E-6
2;4.88801210641E-6
2;1.37278122135E-6
2;1.21786029989E-6
2;-0.0001233907492
2;-0.0001144618295
2;2.5288305794E-7
2;2.20514710571E-7
2;2.58697022991E-6
2;1.99625581717E-6
2;-3.3316888788E-7
2;-2.9604017161E-7
2;2.36363124402E-8
2;-3.8001109196E-6
2;-2.4698559164E-8
2;-2.842697232E-7
2;1.8091213886E-8
2;1.17116958599E-7
2;-8.303607892E-6
2;1.9850364565E-8
2;4.62518188887E-7
2;-4.7567243044E-8
2;-3.1237143939E-8
2;2.71018461417E-6
2;4.2644031968E-7
2;3.52060083464E-7
2;2.41041905085E-7
2;1.99166482136E-7
2;-0.000077272178
2;-0.0000681686879
2;7.48614060879E-6
2;6.68221908259E-6
2;9.16221417353E-6
2;7.69913140289E-6
2;-6.4448500556E-7
2;-1.2479011301E-8
2;2.67034780795E-6
2;-4.9000140755E-7
2;-6.8091364889E-7
2;4.45953379723E-8
2;3.24001195541E-8
2;-5.9499925536E-6
2;1.31426384477E-6
2;1.38413165238E-6
2;-9.4095183722E-9
2;-6.3577948281E-9
2;2.01918423492E-6
2;2.08553687822E-6
2;1.02494511834E-6
2;2.71464587935E-6
2;2.30211263557E-6
2;7.58160315188E-6
2;6.80160817285E-6
2;-0.000259019139
2;-0.000228288444
2;-4.0326045581E-6
2;-3.6815673985E-6
2;1.10284626664E-6
2;4.92996166978E-7
2;-1.2382376373E-7
2;0.00003831424915
2;2.96152690655E-7
2;1.036957965E-6
2;3.40189793974E-7
2;1.12367207711E-6
2;-0.0000218563174
2;-3.2661622453E-7
2;-5.9363234349E-8
2;-6.9456660164E-8
2;-2.0054815364E-7
2;6.5700311191E-6
2;-4.4990945845E-6
2;-3.556418145E-6
2;-3.1533834645E-7
2;-2.7949993114E-7
2;9.20102537391E-6
2;7.76561132762E-6
2;-4.095627031E-6
2;-3.8372881287E-6
2;-0.0000697869154
2;-0.0000596115139
2;3.31678708774E-6
2;5.05793027663E-8
2;-8.3677926792E-7
2;4.19900113845E-7
2;4.74227965055E-6
2;-2.7483726563E-6
2;-7.7835339506E-8
2;1.08550087804E-6
2;-1.8181126138E-7
2;-0.0000139352118
2;1.49967294479E-7
2;8.53037943781E-9
2;-2.3270534463E-7
2;1.02394439635E-7
2;1.78572398507E-6
3;0.01682863677552
3;0.01392316883088
3;0.01395559315666
3;0.01567906570697
3;0.01403846170999
3;0.01792402223461
3;0.01689089444743
3;0.01510236245649
3;0.01723430555624
3;0.02589153043956
3;-0.0000219833388
3;-0.0000172445313
3;-0.0000198483325
3;-0.0000188937153
3;0.00894106156467
3;-0.0000177304285
3;-0.0000147261115
3;-0.0000169622358
3;-0.0000161456513
3;0.00604065497306
3;0.00618853102099
3;-0.0000208337924
3;-0.0000173515332
3;-0.0000217089985
3;-0.0000188052611
3;0.00647200307836
3;0.00555726345674
3;0.00671405345212
3;-0.0000220934068
3;-0.0000183393453
3;-0.0000206533607
3;-0.000029294647
3;0.00698100569002
3;0.00601310621949
3;0.0064292787484
3;0.00874061810967
3;-0.000126275549
3;-0.0000651947186
3;-0.0000545363344
3;-0.0000768905597
3;0.00006724949528
3;0.0000343052736
3;0.00002835983257
3;0.00003550507082
3;0.0093669437504
3;-0.0000546195601
3;-0.0000729485414
3;-0.0000396289417
3;-0.0000598726123
3;0.00003348834652
3;0.00004082053396
3;0.00002347084406
3;0.00002978113674
3;0.00462710675626
3;0.00548900738917
3;-0.0000406411036
3;-0.0000362006396
3;-0.0000336937667
3;-0.0000429647907
3;0.00002718450372
3;0.00002327073824
3;0.00002187986941
3;0.00002403453937
3;0.00384054467905
3;0.00334277904043
3;0.00318689640784
3;-0.000051943142
3;-0.0000468220603
3;-0.0000362860775
3;-0.0000648951589
3;0.00003313138446
3;0.00002849406671
3;0.00002322428868
3;0.00003639234202
3;0.00458760541916
3;0.00400137188436
3;0.00330594769446
3;0.00498009625343
3;-0.0005491476412
3;-0.0002451029407
3;-0.0002529418774
3;-0.0002157085033
3;-0.0003193256453
3;-0.000176307411
3;-0.0001525215536
3;-0.0001626438923
3;-0.0009247833939
3;-0.0004657044176
3;-0.0003874160028
3;-0.0004693862752
3;0.03035688769501
3;-0.0001444909228
3;-0.0003969668223
3;-0.0001477388373
3;-0.0001252372889
3;-0.0001625416263
3;-0.0002028737154
3;-0.0001178182212
3;-0.0001279981412
3;-0.0004700661982
3;-0.0005256972237
3;-0.0003112191508
3;-0.0003870809858
3;0.01583514405293
3;0.02174206998799
3;-0.0001871000061
3;-0.0001873037257
3;-0.0002356880345
3;-0.0001676795038
3;-0.0001346202332
3;-0.0001178058591
3;-0.000116265563
3;-0.0001055798631
3;-0.0003919406532
3;-0.0003151461717
3;-0.0003071789456
3;-0.0003229810523
3;0.01242321547067
3;0.01218068078957
3;0.01161569006651
3;-0.0001906711101
3;-0.0001901767673
3;-0.0001713856438
3;-0.0002801857724
3;-0.0001555159163
3;-0.0001356165514
3;-0.0001112459763
3;-0.0001636797878
3;-0.0004731482341
3;-0.0003931853731
3;-0.0003250630128
3;-0.0004976527798
3;0.01527190616556
3;0.01439355277469
3;0.01128641073126
3;0.01807000312517
3;0.00083805670019
3;0.00047332590538
3;0.00043273529535
3;0.0005240813502
3;0.00009038512438
3;0.00004509747326
3;0.00003870434653
3;0.00004337848331
3;-0.0008667536579
3;-0.0004392380979
3;-0.0003737193749
3;-0.0004389720889
3;0.0005606991905
3;0.0002752283103
3;0.00023029268284
3;0.00027468357896
3;0.00799999142516
3;0.00025792794314
3;0.0003507108568
3;0.00014542683611
3;0.00021880471378
3;0.00004318785074
3;0.00005952794014
3;0.0000324314406
3;0.00003679185178
3;-0.000437991718
3;-0.0005453451701
3;-0.0003215368621
3;-0.0003767314156
3;0.00026061743395
3;0.00031293650371
3;0.00019313680483
3;0.00022601238336
3;0.00378870864634
3;0.00536952500484
3;0.00026839194823
3;0.00021984870108
3;0.00023259427463
3;0.00024640311725
3;0.00003487936842
3;0.00003124859387
3;0.00003187352983
3;0.00003000498004
3;-0.0003782022917
3;-0.0003250938109
3;-0.0003348005503
3;-0.0003237572361
3;0.00022616122034
3;0.00019883004867
3;0.00020137424537
3;0.00019679803425
3;0.00309505187023
3;0.00282214387173
3;0.00287396425591
3;0.00030719689127
3;0.00025079130267
3;0.00020495860311
3;0.00033985524781
3;0.00004093990716
3;0.00003701756384
3;0.00003073059511
3;0.00004279369997
3;-0.0004377406514
3;-0.0003773589847
3;-0.0003206332516
3;-0.0004648868543
3;0.00027012032261
3;0.00023452919179
3;0.00019865841189
3;0.00029248756146
3;0.00370919813731
3;0.00340578741541
3;0.00277616735307
3;0.00397980349276
3;-0.0025903073783
3;-0.0024460086852
3;-0.0021658235407
3;-0.0019313014205
3;2.22292973454E-6
3;1.36575302833E-6
3;2.01213654064E-6
3;9.2983469719E-7
3;0.0000122430818
3;4.15691895176E-6
3;6.30302454572E-6
3;2.874593558E-6
3;-0.0000722111175
3;-0.0000490449369
3;5.77642099366E-6
3;-0.000012377522
3;-0.0000681056349
3;0.00001959559282
3;0.00001868857746
3;0.00005749545476
3;0.00276840472493
3;3.98728991456E-6
3;3.61304359776E-6
3;4.87873950108E-6
3;4.32263062799E-6
3;-0.0005404289405
3;-0.0003909958469
3;-0.0004655101882
3;-0.000190249938
3;-3.5322951328E-6
3;-2.1846834875E-6
3;-2.1762166134E-6
3;-1.0563269202E-6
3;0.00002691429134
3;0.00001384904005
3;0.00001815657082
3;8.37588805646E-6
3;-3.2085103432E-6
3;-1.1282616533E-6
3;2.03397664602E-7
3;2.97097061784E-6
3;-4.0678024027E-6
3;0.00125195207865
3;3.67154557495E-6
3;1.32340124081E-6
3;2.5690410446E-6
3;-2.6680362568E-6
3;-3.2121442458E-6
3;-2.2836961198E-6
3;-2.0746799306E-6
3;-1.3165554167E-6
3;-0.0004503386676
3;-0.0003658753633
3;-0.0003584858967
3;-0.0001351787508
3;0.00005070554951
3;0.00002252955154
3;0.00002187526859
3;3.12723899803E-6
3;0.00004151362141
3;0.00003464984792
3;0.00003557889636
3;4.1720250469E-6
3;-0.0000143327721
3;7.05317581884E-6
3;0.00094989025937
3;-0.0000108443893
3;8.1893172205E-6
3;3.26623419301E-6
3;0.00007205200266
3;0.00002161824097
3;0.00001958614811
3;0.00001842681297
3;0.00001103874947
3;0.00005315569379
3;0.00001365078601
3;0.00001490467372
3;-3.2965084933E-6
3;-0.0016596310691
3;-0.002840460329
3;-0.0022620238163
3;-0.0006733090983
3;-0.0000293729369
3;-0.0000279751632
3;-0.0000267129208
3;-0.0000112312852
3;-0.0001152153861
3;-0.000041134838
3;-0.0001014769769
3;0.00471536684484
3;-0.0000637735551
3;-0.0000453586451
3;-0.0000599061802
3;-0.0000286541969
3;-5.0185122487E-6
3;-2.4033805829E-6
3;-3.4914198345E-6
3;-1.2130268711E-6
3;0.00003459087862
3;0.00002617268207
3;0.00002372333612
3;-7.213093623E-7
3;-0.000030261443
3;-0.000033413409
3;-0.0000254129865
3;-0.0000123766502
3;-0.0001423852443
3;0.00007127058353
3;0.00003682166006
3;0.00018002748296
3;0.00011796061537
3;0.00001217603636
3;-0.0001078345765
3;0.00006796153122
3;0.00114622864538
3;-0.0002734898484
3;-0.0002431726397
3;-0.000283927972
3;-0.0003127649662
3;3.96013074058E-7
3;3.45983770915E-7
3;3.99289546763E-7
3;4.4263039842E-7
3;1.2994841413E-6
3;1.06236808652E-6
3;7.38327139005E-7
3;1.02093775955E-6
3;6.6171198023E-6
3;4.20575259364E-6
3;4.05665740391E-6
3;4.1931720854E-6
3;-0.0000101509641
3;-5.4937794024E-6
3;-5.7162040167E-6
3;-7.149004294E-6
3;5.63293705471E-6
3;-1.8087686576E-8
3;1.40293875231E-7
3;1.48237258534E-6
3;-6.5405121723E-7
3;5.5028524985E-6
3;3.95111053251E-7
3;3.24083180898E-7
3;3.68674305314E-7
3;3.64298033976E-7
3;-0.0001348647483
3;-0.0001168013593
3;-0.0001244785223
3;-0.000138707452
3;-7.6425024121E-7
3;-6.5063333063E-7
3;-5.2211637222E-7
3;-6.6031755969E-7
3;3.76182394843E-6
3;3.1109458918E-6
3;2.48039149551E-6
3;3.07146103177E-6
3;-9.9671883893E-7
3;-8.7269902165E-7
3;-7.2015086236E-7
3;-8.8640035204E-7
3;2.7688363329E-8
3;-6.8724157001E-6
3;-3.904703063E-8
3;1.98648040399E-7
3;-9.1719882292E-8
3;-8.6535550995E-9
3;2.82980277898E-6
3;1.10203276127E-6
3;1.01384635619E-6
3;7.38824638598E-7
3;1.27239140984E-6
3;-7.3081616593E-7
3;-6.3249993049E-7
3;-5.0720394616E-7
3;-6.6604186853E-7
3;-0.0001054621058
3;-0.0000921942979
3;-0.0000757399988
3;-0.0000946562242
3;0.00001039967171
3;8.6209298616E-6
3;7.18776383227E-6
3;9.311705068E-6
3;9.93582136788E-6
3;8.55341700986E-6
3;7.30813203125E-6
3;9.00360629401E-6
3;4.51273613507E-8
3;-4.0595083599E-8
3;-4.0862498767E-6
3;1.10082001146E-6
3;9.96021418789E-7
3;-2.3296296214E-8
3;1.55096475779E-8
3;2.27883530677E-6
3;3.09822848125E-6
3;3.03494245182E-6
3;2.6771742992E-6
3;6.21538555573E-7
3;3.6408504174E-6
3;3.17146908253E-6
3;2.64170235212E-6
3;2.98272921073E-6
3;0.00001039309982
3;8.88270363091E-6
3;7.3067187328E-6
3;9.33392050663E-6
3;-0.0003334898609
3;-0.0003042429144
3;-0.0002382761176
3;-0.0003186209206
3;-6.1639244847E-6
3;-5.0348323543E-6
3;-4.3575093754E-6
3;-5.4982806878E-6
3;2.10777857946E-6
3;2.18004192342E-7
3;8.84028492381E-7
3;-0.0000219657369
3;-3.0420780869E-7
3;-9.567496047E-8
3;-7.817074261E-8
3;-2.2374523835E-7
3;7.40460963259E-6
3;-6.62718664E-6
3;-5.4534726123E-6
3;-4.277061533E-6
3;-6.5367393026E-6
3;-9.2482448524E-7
3;-8.5207287679E-7
3;-6.9761323368E-7
3;-8.374592962E-7
3;9.94579406551E-6
3;8.6042840114E-6
3;7.29343299934E-6
3;9.01069106363E-6
3;-6.0156547353E-6
3;-5.1506051321E-6
3;-4.3884388881E-6
3;-5.4807840011E-6
3;-0.0000854068816
3;-0.0000799047214
3;-0.0000649759705
3;-0.0000797367626
3;-2.2426969483E-6
3;-1.6615048358E-7
3;8.03067848163E-7
3;-3.148563928E-7
3;-0.0000126224266
3;1.7073818224E-7
3;2.15899846021E-8
3;-2.1866806871E-7
3;1.30167393461E-7
3;1.95134339294E-6
4;0.01590597385015
4;0.01407069918314
4;0.01728029596286
4;0.0129945628801
4;0.01327505973075
4;0.0138253726653
4;0.01398299585538
4;0.0143473706901
4;0.01310311220531
4;0.0163567882849
4;-0.0000866511197
4;-0.0000804157667
4;-0.0000668817291
4;-0.000072445047
4;0.00732840560526
4;-0.0000807419501
4;-0.0000993421624
4;-0.000071431746
4;-0.0000787896015
4;0.00658019161441
4;0.00847328412655
4;-0.0000637963604
4;-0.0000682904935
4;-0.000068303669
4;-0.0000611680351
4;0.00555912025639
4;0.0059721560502
4;0.00628850548838
4;-0.0000719504196
4;-0.0000780269158
4;-0.0000639076347
4;-0.0000809351102
4;0.00616187617754
4;0.00671732655719
4;0.00559972715217
4;0.00735575591916
4;0.00002165753217
4;0.00001536224742
4;2.5243346627E-6
4;0.00002225254822
4;-0.0000315165609
4;-0.0000269560911
4;-0.0000197790828
4;-0.0000238429569
4;0.00410644439019
4;6.57391272772E-6
4;0.00002053733758
4;-1.7466940139E-6
4;0.00001935685258
4;-0.0000252510852
4;-0.0000364565455
4;-0.0000220302726
4;-0.0000271873226
4;0.00335858247806
4;0.00466036585345
4;1.17805437885E-6
4;5.85367800609E-6
4;6.57793283839E-6
4;0.00001123023115
4;-0.0000201094771
4;-0.0000240562562
4;-0.0000256172918
4;-0.0000213568667
4;0.00275304957205
4;0.00304145673288
4;0.00340978610022
4;0.00001352308678
4;0.00001883158633
4;4.22220123121E-6
4;0.00003224980694
4;-0.0000228647666
4;-0.0000279876022
4;-0.0000200572535
4;-0.0000332482808
4;0.00327608587215
4;0.00369914564541
4;0.00298013233777
4;0.0047007238223
4;-0.0001701697018
4;-0.0001421273155
4;-0.0000543247975
4;-0.0001430920509
4;-0.0001443525919
4;-0.0001092798877
4;-0.0000934144061
4;-0.0001121149988
4;-0.000413463307
4;-0.0003210513999
4;-0.00026797082
4;-0.0003163310813
4;0.01456832186368
4;-0.0001108425701
4;-0.0001660780765
4;-0.0000369908441
4;-0.0001406830629
4;-0.000107072589
4;-0.0001474585714
4;-0.0000945931774
4;-0.0001207620553
4;-0.0003212748541
4;-0.0004420210614
4;-0.0002941141661
4;-0.000353969757
4;0.01105685446624
4;0.01592413104232
4;-0.0000897494313
4;-0.000115239538
4;-0.0001478996525
4;-0.0001203002117
4;-0.0000832263386
4;-0.0000852582291
4;-0.0001081779383
4;-0.0000905161473
4;-0.0002668362025
4;-0.0002922123857
4;-0.0003438538166
4;-0.000288775165
4;0.00994031684465
4;0.01070596581048
4;0.01418697311555
4;-0.0001429212492
4;-0.0001759057708
4;-0.0000764000463
4;-0.0002553490416
4;-0.0000935816988
4;-0.0001022598231
4;-0.0000837705278
4;-0.000162121594
4;-0.0003139373429
4;-0.0003502393379
4;-0.0002885397471
4;-0.0004690202041
4;0.01211691927887
4;0.01363686925038
4;0.01208979972626
4;0.02220650074505
4;0.00022704751957
4;0.00014877198714
4;0.00013464584706
4;0.00015003766334
4;0.00001292482233
4;9.22601027107E-6
4;7.61301096333E-6
4;9.30952515516E-6
4;-0.0005168760303
4;-0.0003882393918
4;-0.0003145243809
4;-0.0003686255646
4;0.00031424834652
4;0.00022845562616
4;0.00020342346298
4;0.00024683803486
4;0.0039591821117
4;0.00015850860321
4;0.00022578289229
4;0.00015398112874
4;0.00018231640055
4;9.50599527262E-6
4;0.00001284637086
4;8.46137362852E-6
4;0.00001057819257
4;-0.0003845501327
4;-0.0005240526081
4;-0.0003412664521
4;-0.0004146948644
4;0.00023061992155
4;0.0003011124006
4;0.0002066609479
4;0.00025899432254
4;0.00295839481777
4;0.00400472998462
4;0.00015595020657
4;0.00017130477851
4;0.00023093322816
4;0.0001700141648
4;7.86663348206E-6
4;8.46395726234E-6
4;0.0000117687363
4;8.56381973505E-6
4;-0.0003179968332
4;-0.0003509116979
4;-0.0004312843166
4;-0.0003352735274
4;0.0001884111714
4;0.00019250870307
4;0.00024803974411
4;0.0002066874842
4;0.00226597274398
4;0.00257789434846
4;0.00354367411374
4;0.00019420119818
4;0.0002141725635
4;0.00018857881562
4;0.00032021825659
4;9.73249115643E-6
4;0.00001067752091
4;8.77556504876E-6
4;0.00001430881049
4;-0.0003653763505
4;-0.000415157235
4;-0.0003264431248
4;-0.0005210514198
4;0.00022921439773
4;0.00024159093974
4;0.0002039676946
4;0.00032298469266
4;0.00278889470046
4;0.00319833304009
4;0.0024441366697
4;0.00396742971789
4;-0.0019111721636
4;-0.0018351030304
4;-0.0027816376292
4;-0.0015641950405
4;3.67976313846E-6
4;3.25129238063E-7
4;6.14015273714E-6
4;1.24745522784E-6
4;4.85521549052E-6
4;4.57566624945E-6
4;-1.5695234942E-6
4;6.23713108564E-6
4;-0.0000139101952
4;-0.0000346038202
4;0.00002345676158
4;6.26262477369E-6
4;0.00003680966532
4;0.00006360844977
4;0.00001048639148
4;0.00004918664992
4;0.00309465008471
4;8.05730842186E-6
4;5.7032793878E-6
4;0.00001013343861
4;6.1949973738E-6
4;-0.0002673290231
4;-0.0000443790568
4;-0.0005436188645
4;-0.0000737357759
4;6.40475350326E-7
4;-6.0611529951E-7
4;3.32838198502E-6
4;7.01298646263E-9
4;8.6625748796E-6
4;-2.3474177753E-6
4;0.00002479634604
4;1.42270157584E-7
4;7.22140877265E-7
4;1.32110667023E-6
4;-8.4169515869E-7
4;1.01699690603E-6
4;-0.0000148839578
4;0.00134143404352
4;3.33221843547E-6
4;1.76615548212E-6
4;-2.0618307106E-6
4;3.450032397E-6
4;1.37718400319E-6
4;4.74156793119E-7
4;4.10798820199E-6
4;7.44535182412E-7
4;-0.0001461563966
4;-6.115212508E-6
4;-0.0004930358447
4;-0.0000459304433
4;4.89467016828E-6
4;-0.0000115375485
4;0.00003692602747
4;-6.9513125836E-6
4;0.00001644315989
4;-0.0000122418661
4;0.00006299923755
4;-4.3508687895E-6
4;0.00001111939754
4;-8.6088827352E-6
4;0.00107797358557
4;-0.0000245370574
4;-0.0000254993168
4;0.00001049775464
4;-0.0000144024683
4;3.10731219583E-6
4;-7.7448248289E-6
4;0.00001906150956
4;-3.6535016288E-6
4;-1.6754088477E-6
4;-0.0000184255176
4;0.00003140623188
4;-0.0000148974693
4;-0.0014584093532
4;-0.0005499758341
4;-0.0035337340477
4;-0.0015000401237
4;-0.0000266876057
4;-0.0000120766729
4;-0.0000408303905
4;-7.7470013098E-6
4;-0.0000877205595
4;-0.0000468728923
4;-0.0001177017819
4;0.00540565365798
4;-0.0000259006904
4;-0.0000234820136
4;-0.0000508818911
4;-0.0000100885086
4;-1.4715328245E-7
4;1.32100428427E-7
4;-1.4156498116E-6
4;9.45026749576E-8
4;4.2431589616E-6
4;-0.0000174651071
4;0.0000439023157
4;-0.0000109973545
4;-0.0000149554174
4;-5.0695233479E-6
4;-0.0000357758119
4;-7.6411575338E-8
4;0.00017102385742
4;0.00028642584961
4;-0.000096247218
4;0.00020343266906
4;0.00011559724765
4;4.19318953374E-6
4;-0.0001355432018
4;0.00008045514563
4;0.00119552701257
4;-0.0002514639553
4;-0.0002594495949
4;-0.0002244183271
4;-0.000261457954
4;1.59580794648E-6
4;1.78097489809E-6
4;1.32383662691E-6
4;1.57888087725E-6
4;-4.8176538204E-7
4;-4.1449090901E-7
4;-2.1069966706E-7
4;-5.8070025383E-7
4;2.94486253123E-6
4;3.21382723725E-6
4;1.9428728801E-6
4;3.34305562029E-6
4;-4.4720293459E-6
