ParameterEstimate
3.02269802322307
-3.0203257688884
3.59991029168394
-3.0204484507398
3.01937969878942
16.2187135777025
-3.0208205170016
3.01948195440094
3.02005878782085
11.161553295877
-3.0206078544757
3.01941098709477
3.01988285633792
3.01997717402126
7.25343926766878
-3.0205019799412
3.01935733663498
3.01952462919878
3.0196638549476
3.01955032115559
3.36792882951045
-3.0203317678653
3.01932741128627
3.01964943207973
3.01961141916517
3.01954698843978
3.01940263410506
6.33624994383756
-3.0214070295667
3.01974100646905
3.02001501955627
3.02028497550117
3.02007275964091
3.01990038473775
3.019782050524
7.01116978605332
-3.0208837990637
3.0198203947565
3.02176661898883
3.0208179668456
3.02076039856123
3.01996547017508
3.02075714943503
3.02043408388817
22.3514334850098
-3.0204303062561
3.01930172824127
3.01909392110822
3.01934319758956
3.01928395553835
3.01935564677986
3.01921280197105
3.01974757440555
3.01883137377975
13.7278866947962
-3.0191973252386
3.01875952986573
3.0186932486475
3.01879397901815
3.01876432217662
3.01878398384679
3.01872626445637
3.01894088566649
3.01858771973819
3.01882137753489
11.2180275258885
-3.0223944498753
3.02009332331949
3.0205518732082
3.02116584888611
3.02071353280601
3.0203864083121
3.02005451063755
3.02143501082595
3.02031087555616
3.02014554126484
3.0191132902601
6.43684851255078
-0.0000146089722
0.00001255506278
-8.7394862251E-6
-0.0000241261128
-8.9381559059E-6
5.06706359913E-6
0.00001526026446
-4.822609702E-6
0.00003256081669
0.00001581839862
4.48704415201E-6
-0.0000482037572
3.90828351609E-6
-0.0000251436384
7.76788460017E-6
0.00005246568982
0.00006056326356
0.00004247794621
0.00001818104045
0.00001482808908
0.00003723902105
0.00006981112903
-6.0402635832E-6
-4.6084281807E-7
0.00008714328114
-3.9056205715E-6
5.13608475218E-6
-8.0766567806E-7
2.71465680437E-7
-3.2851698432E-7
8.92676804445E-8
4.90408873455E-8
2.80471558917E-7
-2.0088925939E-8
4.51313590559E-7
-1.9346474312E-6
6.27885988034E-7
2.37893234364E-7
7.97002206669E-7
7.1775714993E-11
-1.7957066232E-8
9.1052241625E-10
0.0000630575041
0.0181902942355
-0.0000402868913
-0.0000608106661
-0.0000445046028
-0.0000319602021
-0.0000195663521
-0.0000560475921
-7.6731197796E-6
-0.000023104308
-0.000010249616
-0.0001098727388
2.9873223611E-6
-3.5921243945E-6
-1.686469593E-8
0.00107660763701
0.00006603035019
0.01839525802315
-0.000042021312
-0.0000621770162
-0.0000460293937
-0.0000334663047
-0.0000213979502
-0.0000579331302
-0.0000119638245
-0.0000244541382
-0.0000107438062
-0.0001114047848
2.90055857508E-6
-3.5528062766E-6
-1.6706577283E-8
0.00108068106407
0.00112898288781
0.00006127954897
0.01830420581047
-0.0000397004213
-0.0000602593235
-0.0000438354675
