Estimate;Effect;pert;sdom;vp;milieu;StdErr;DF;tValue;Probt
0.738799536;ldhp;;;;;0.412235589;673.45718;1.792177957;0.073553236
1.243816108;ldhp2;;;;;0.131548708;882.926813;9.455175421;0
0.005294178;ldhp*st;;;;;0.006623474;940.6270954;0.799305238;0.42431523
0.030102651;ldhp*stgt;;;;;0.0067766;853.0454663;4.442146629;1.01E-05
-0.514926998;ldhp*milieu;;;;0;0.104319468;211.718936;-4.936058524;1.61E-06
-0.002217895;ldhp*alt;;;;;0.000643663;207.0580116;-3.445741554;0.000689447
0.438915674;ldhp*vp;;;FC1;;0.16048862;250.0880281;2.734871007;0.006687019
0.487046166;ldhp*vp;;;FE6;;0.145815662;247.3681445;3.340149879;0.000966651
0.126295876;ldhp*vp;;;FO1;;0.227688561;192.5337413;0.55468696;0.579752583
