#model,Estimate
0;4.78285581
0;0.03151978
0;0.00025215
0;0.05402590
0;0.00037309
0;0.00213803
0;0.04882074
0;0.00034139
0;0.00057999
0;0.00115365
0;0.05201971
0;0.00035981
0;0.00061227
0;0.00055941
0;0.00121525
0;0.04269773
0;0.00029521
0;0.00050237
0;0.00045896
0;0.00048439
0;0.00047867
0;0.03969841
0;0.00027653
0;0.00047007
0;0.00043016
0;0.00045334
0;0.00037195
0;0.01611103
0;0.03479389
0;0.00023877
0;0.00040678
0;0.00037100
0;0.00039213
0;0.00032176
0;0.00030082
0;0.00648301
0;0.04385189
0;0.00030194
0;0.00051413
0;0.00046927
0;0.00049567
0;0.00040671
0;0.00038041
0;0.00032945
0;0.00116835
0;0.03493861
0;0.00023794
0;0.00040581
0;0.00036949
0;0.00039112
0;0.00032095
0;0.00029975
0;0.00026037
0;0.00032880
0;0.00260636
0;0.03054826
0;0.00021290
0;0.00036188
0;0.00033119
0;0.00034901
0;0.00028634
0;0.00026826
0;0.00023157
0;0.00029285
0;0.00023073
0;0.00104413
0;0.03957205
0;0.00027571
0;0.00046866
0;0.00042889
0;0.00045198
0;0.00037083
0;0.00034740
0;0.00029991
0;0.00037926
0;0.00029883
0;0.00026746
0;0.00192301
0;0.06526516
0;0.00046011
0;0.00078077
0;0.00071638
0;0.00075324
0;0.00061795
0;0.00057979
0;0.00049898
0;0.00063145
0;0.00049639
0;0.00044643
0;0.00057810
0;0.00238521
0;0.04379313
0;0.00030412
0;0.00051719
0;0.00047296
0;0.00049874
0;0.00040921
0;0.00038318
0;0.00033109
0;0.00041861
0;0.00033005
0;0.00029500
0;0.00038204
0;0.00063720
0;0.00102178
0;0.14217727
0;0.00096142
0;0.00168894
0;0.00154684
0;0.00162901
0;0.00133649
0;0.00125262
0;0.00108038
0;0.00136652
0;0.00107597
0;0.00096443
0;0.00124892
0;0.00208602
0;0.00137726
0;0.02001114
0;0.10572573
0;0.00074359
0;-0.00024076
0;0.00115754
0;0.00121766
0;0.00099896
0;0.00093700
0;0.00080690
0;0.00102096
0;0.00080296
0;0.00072146
0;0.00093425
0;0.00156232
0;0.00102990
0;0.00337066
0;0.22376813
0;0.11872774
0;0.00080976
0;0.00138079
0;0.00063517
0;0.00133084
0;0.00109207
0;0.00102015
0;0.00088575
0;0.00111867
0;0.00088518
0;0.00078526
0;0.00101703
0;0.00168991
0;0.00112319
0;0.00366226
0;0.00273345
0;0.15130236
0;0.10772846
0;0.00075026
0;0.00127539
0;0.00116706
0;0.00060511
0;0.00100916
0;0.00094533
0;0.00081621
0;0.00103213
0;0.00081332
0;0.00072781
0;0.00094253
0;0.00157298
0;0.00103962
