"sp","Estimate"
1,4.64667999436339
1,-0.00917823148888445
1,0.0173036043773658
1,-0.0060720164449578
1,-0.000194619501137635
1,0.00866748055654556
1,0.00071976161789696
1,0.000253275378241004
1,-0.000738257467083314
1,0.000467978422409365
1,1.00145817307962e-05
1,-1.11740420511969e-05
1,3.56143971930682e-05
1,-2.53222705762441e-05
1,1.58509802218414e-06
1,0.360619595502541
1,0.0080846496479492
1,-0.0214131985158003
1,0.000163761901434685
1,-1.08357479657448e-05
1,0.436361384725725
1,-0.30265921334367
1,-0.00934527347723124
1,0.0145927303515928
1,-0.000500008451713252
1,2.18386470461435e-05
1,-0.405195994483329
1,0.416939529899175
1,0.197411941264029
1,0.000125970607812516
1,9.43499969551274e-05
1,-2.03022667129127e-05
1,-1.05288627102501e-06
1,0.0205525663604608
1,-0.0219813497612086
1,0.0182913055943335
1,0.00470692502239662
1,7.34687483674111e-06
1,4.62588346399185e-06
1,-9.90034767720009e-07
1,-2.45053492915275e-08
1,0.000485728021343186
1,-0.000547897702583536
1,0.000438492314467088
1,1.06754731542303e-05
1,-0.00620240339108411
1,-6.32981812568528e-05
1,1.49314733489165e-05
1,-2.82589225728925e-06
1,1.52852187203213e-08
1,-0.000627218637466406
1,0.000478488014857085
1,-2.58062860955703e-05
1,-8.20136975705544e-07
1,1.50456351488498e-05
1,3.53288914266259e-06
1,4.16357610434313e-08
1,-8.02980213219396e-09
1,1.70764135677132e-09
1,-1.89331420091153e-11
1,4.00904274220195e-07
1,-3.22173950308692e-07
1,1.11310810459423e-08
1,4.32846793457942e-10
1,-8.84050340206526e-09
1,5.24533901545628e-12
2,0.200083862891808
2,-0.131915016527875
2,0.533769565112334
2,-1.38048634843495
2,3.34735393480478
2,-50.578451424983
3,0.198843321545263
3,-0.0928897405855303
3,0.0520730932820037
3,-0.000359728318049411
3,4.42449804651365e-05
3,3.01091597227767e-05
3,-0.00163835890166849
3,0.00155066301391368
3,-8.17315365747225e-05
3,0.0334204952907996
3,-0.238138014805343
3,0.0487419144646266
3,-0.000960267867882431
3,-0.120001813386358
3,1.78446048951652
3,0.340340059382831
3,-0.0969810045000698
3,0.00142745912833919
3,0.110583960183641
